process[Recruitment].b0 catchability[summerTANq].q catchability[autumnTANq].q selectivity[M_all].x0 selectivity[M_all].y0 selectivity[M_all].y1 selectivity[M_all].y2 selectivity[summerTANSel_m].a50 selectivity[summerTANSel_m].ato95 selectivity[summerTANSel_m].alpha selectivity[summerTANSel_f].a50 selectivity[summerTANSel_f].ato95 selectivity[autumnTANSel_m].a50 selectivity[autumnTANSel_m].ato95 selectivity[autumnTANSel_m].alpha selectivity[autumnTANSel_f].a50 selectivity[autumnTANSel_f].ato95 selectivity[trwlFSel_m].mu selectivity[trwlFSel_m].sigma_l selectivity[trwlFSel_m].sigma_r selectivity[trwlFSel_m].alpha selectivity[trwlFSel_f].mu selectivity[trwlFSel_f].sigma_l selectivity[trwlFSel_f].sigma_r selectivity[lineHomeFSel_m].a50 selectivity[lineHomeFSel_m].ato95 selectivity[lineHomeFSel_m].alpha selectivity[lineHomeFSel_f].a50 selectivity[lineHomeFSel_f].ato95 selectivity[lineSpawnFSel_m].a50 selectivity[lineSpawnFSel_m].ato95 selectivity[lineSpawnFSel_m].alpha selectivity[lineSpawnFSel_f].a50 selectivity[lineSpawnFSel_f].ato95 process[Recruitment].ycs_values{1972} process[Recruitment].ycs_values{1973} process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
308529 0.0913703 0.126074 12.4965 0.132624 0.382802 0.351133 4.73988 1.74459 0.609946 5.46111 2.2034 5.50982 2.31271 0.941731 5.91574 2.7702 8.36919 1.97023 61.5229 1.04276 8.65854 2.09656 43.1639 11.456 8.59958 0.380222 9.61476 3.87014 18.2151 13.5995 1.85634 9.73862 2.99387 0.483786 0.461221 0.568372 0.566516 0.486352 0.554131 0.563157 0.688994 0.620933 0.79247 0.465073 0.699667 0.409952 0.515396 0.341311 0.347596 0.437913 0.479243 0.451811 0.492645 0.469175 0.797909 0.791277 0.82538 0.707279 0.552059 0.475079 0.461188 0.555747 0.545459 0.483726 0.549892 0.614184 0.77712 0.631304 0.773772 0.642514 0.706489 0.653115 0.511364 0.585561 0.600643 0.576009 
covariance_matrix:
83.1912 -2.95914e-05 6.36423e-05 -0.00282231 0.000113302 -9.87102e-06 -1.39307e-05 0.000272307 4.87804e-07 0.000118188 0.000289536 0.000736392 0.00980764 0.0120501 0.000303948 0.0165528 0.0253219 0.0539183 0.0343417 0.0592426 0.00159786 0.0186802 0.0102337 0.0290487 0.00299401 -0.00410789 0.000472755 0.00317999 0.000112678 0.0146089 0.0186601 0.00294 0.00625489 0.0130399 0.0041494 0.00103852 0.00239096 0.00104618 0.000447898 0.00157549 -6.92568e-05 0.00211725 0.000645731 0.00119056 0.000136618 0.00139218 0.00111564 0.00099156 0.00100191 0.000266945 0.00124278 0.000906047 0.00126475 0.00109667 0.000357667 0.00127276 0.00143241 0.000780589 0.00184026 0.00113062 0.00125835 0.000609808 0.00102001 0.00153369 0.00124439 0.00108229 0.00136133 0.00165586 0.0018962 0.00230132 0.00195214 0.00302864 -0.000160384 -0.000143415 -0.00120867 -0.000836195 0.00277991 
22254.5 -0.00382244 0.00477598 7.10144 -0.0541455 0.338207 0.251986 0.873706 0.277134 -0.0467444 0.894827 0.139304 0.892085 -0.0929642 -0.0257258 1.05913 0.00684455 0.56796 0.0592426 91.4899 0.0217664 0.10557 -0.198973 40.9168 5.40053 5.98468 0.248609 -0.570636 -1.29771 15.8739 16.0401 2.69863 -0.529526 -0.844579 0.0668954 -0.165402 -0.117596 -0.0467916 -0.0473297 0.0175996 0.0378973 -0.0165584 0.0956847 -0.0392101 -0.086403 -0.068605 -0.00847304 -0.0699587 -0.0376015 -0.00513012 -0.00854351 -0.00193397 -0.0130582 -0.0130404 0.0344268 -0.0242577 -0.05377 0.00499306 -0.0755723 0.0303353 -0.044878 -0.0410238 0.0170183 -0.0567825 0.035427 0.00491112 -0.00772754 -0.0790133 0.0371359 -0.0298775 -0.028943 -0.0417113 -0.00527133 -0.0460724 0.0902281 0.103207 -0.0204491 
-32.0262 -1.16545e-05 3.11356e-06 0.00181354 4.77727e-05 8.63671e-05 -0.000100106 0.000565829 0.000146063 8.87535e-05 0.000540438 0.000484717 0.00296366 0.00242598 0.000671693 0.00345098 0.00498642 0.00544631 0.00159786 0.0217664 0.00454453 0.00170908 0.00214428 0.00580017 -0.00201744 -0.000711142 2.75544e-05 0.000368671 -7.23623e-05 -0.00341483 -0.00120858 0.000187896 0.000832907 0.00098971 -0.000948828 0.00118165 -0.000400853 6.41383e-05 0.000258999 -0.000379525 -1.61184e-05 0.000330873 -0.000596536 5.59429e-05 -0.000151813 -0.000208366 -0.000118525 -4.5054e-05 3.85404e-06 -6.69653e-06 -0.000112529 6.57033e-05 -4.5602e-05 -0.000104559 -9.88412e-05 -0.000104005 -0.000323454 -0.000137399 -0.000241855 -4.50545e-05 -0.000146489 -7.86296e-05 -0.000180442 -7.52671e-05 -0.000176913 1.71245e-07 -0.000396946 4.64094e-06 -0.000111474 -0.000103372 -0.000100847 -7.54193e-05 0.000127724 -0.000104883 -0.000412051 -0.0013304 -0.000198784 
-153.301 4.48106e-05 -4.93518e-05 0.00109179 9.35958e-06 0.000382303 0.001089 0.00177166 0.00124767 0.000724076 -0.000709693 -0.00147997 -0.00272147 -4.32217e-06 0.000457603 0.00129197 0.010529 0.0365633 0.0186802 0.10557 0.00170908 0.0982101 0.0490172 0.0594959 0.0220959 -0.0404907 0.00412201 -0.0131459 -0.0140432 0.00653438 0.0116021 0.00846494 -0.00284826 -0.000357391 0.00432183 0.00583839 0.00251184 0.000241595 0.00218917 0.00173095 -0.00211676 0.00669893 -0.00137416 0.00331891 0.000825018 0.0019347 0.0014733 0.00156243 0.000437869 0.000210063 0.000942999 0.000644634 0.000364514 -3.72975e-05 0.000560677 0.00151051 0.00211607 0.00101992 0.000443675 0.000865802 9.58411e-06 0.000281702 0.000675138 0.00133959 0.00171216 0.00186997 0.00124645 0.00321008 0.00272027 0.00303216 0.00443907 0.00466009 0.00506576 0.00120561 -0.00194201 -0.00690989 0.00685383 
-156.002 1.65407e-05 -3.3335e-05 -0.0221345 3.16757e-05 -0.000925112 -0.000117 -0.00342505 -0.00114653 0.000599345 -0.00495006 -0.0016115 -0.00554651 -0.00126412 0.00031119 -0.00329064 0.0061301 0.0169685 0.0102337 -0.198973 0.00214428 0.0490172 0.0341976 -0.0890678 -0.00619981 -0.0360115 0.00153169 -0.00596112 -0.00316292 -0.0443616 -0.0335025 -0.00353143 -0.000457742 0.00391382 0.00136791 0.00401072 0.000712358 -0.000242281 0.00145617 0.000788594 -0.00145484 0.00397611 -0.00119591 0.00179017 0.000480633 0.00150442 0.000672155 0.000917824 0.000706522 -0.000161776 0.00105642 0.000114919 0.00029119 0.00054509 1.92308e-05 0.00114786 0.0017029 0.000315382 0.00102647 0.000460304 0.000540863 0.000423008 0.000551003 0.00112959 0.000964372 0.00101113 0.000763939 0.0019576 0.00137558 0.00155103 0.00121817 0.0019452 -0.000381791 -0.000535544 -0.00239743 -0.00502805 0.00394929 
12264.9 -0.00226993 0.00311759 3.42068 -0.0260469 0.163033 0.121359 0.420863 0.139938 -0.0227713 0.427745 0.0634131 0.418991 -0.0513451 -0.0257187 0.53835 0.0330481 0.269032 0.0290487 40.9168 0.00580017 0.0594959 -0.0890678 26.0796 2.6754 3.01078 0.121036 -0.265416 -0.60391 8.01377 8.14719 1.33572 -0.240185 -0.371261 0.0360217 -0.0853219 -0.0543857 -0.0226169 -0.0228074 0.0116039 0.0180305 -0.00578903 0.0484425 -0.0182005 -0.0417726 -0.0289731 -0.00354219 -0.031652 -0.0178285 -0.00171151 -0.00231482 -0.000432835 -0.00453502 -0.00512013 0.0189411 -0.0103892 -0.0219941 0.00454072 -0.0332987 0.0161408 -0.0185932 -0.0200366 0.012461 -0.0263737 0.0212746 0.00410498 9.23686e-06 -0.036247 0.0209747 -0.0113188 -0.0107589 -0.0180137 -0.000966971 -0.02258 0.0470137 0.0553325 -0.00323687 
1541.11 -0.000235944 0.000467319 0.431278 -0.0021549 0.0206338 0.0143124 0.059657 0.0286121 -0.00407716 0.0635948 0.0157345 0.0536178 -0.000146335 -0.0104108 0.0744169 -0.00123053 0.0365981 0.00299401 5.40053 -0.00201744 0.0220959 -0.00619981 2.6754 0.60024 0.343132 0.0214714 -0.0254331 -0.100071 1.12255 1.16359 0.189469 -0.0497901 -0.0776595 0.0158808 -0.0132332 0.00535062 0.0025093 0.000703653 0.0112073 0.00646512 0.00420096 0.0112667 0.0023259 -0.00556364 1.77161e-05 0.00100698 -0.00155258 -0.00109568 0.00162076 0.00259545 0.00191649 0.000854319 0.000931196 0.0049061 0.00215578 -0.000915575 0.00327954 -0.00257963 0.00425594 -0.00144476 -0.00160017 0.00362895 -0.00284228 0.00463988 0.00241707 0.00017988 -0.00291392 0.00374537 -0.000368529 0.00177993 -0.00501197 0.00909302 -0.00280755 0.00762418 0.0124836 0.00558572 
4069.24 -0.00105657 0.00160944 0.472544 -0.00416809 0.022211 0.0151391 0.0517491 0.0120179 -0.0024739 0.0494258 0.000596495 0.0713092 0.00115235 -0.0105149 0.134692 0.0795246 0.0165 -0.00410789 5.98468 -0.000711142 -0.0404907 -0.0360115 3.01078 0.343132 1.00184 0.00479846 0.0093646 -0.0148081 1.44938 1.50508 0.195285 0.0245063 0.0455162 -0.00948437 -0.0195336 -0.0214591 -0.00870793 -0.0105499 -0.00945312 0.000477308 -0.0125875 0.00352247 -0.0118564 -0.00722777 -0.00642337 -0.00346719 -0.00584795 -0.0038207 -0.0011414 -0.00348191 -0.000948858 0.000664341 -0.001084 0.00256154 -0.00437302 -0.00315937 -0.000313442 -0.00487073 0.000291135 -0.00136488 -0.0042996 0.0029447 -0.00445596 0.0034798 -0.000963668 0.00154252 -0.00824939 0.00166625 -0.00247869 -0.00563969 -0.00237658 -0.0105625 -0.00434231 0.0102753 0.0139417 -0.00973331 
-21.9915 2.21398e-05 -3.44678e-05 0.0216261 -0.000172822 0.00105342 0.000895511 0.00264197 0.00102561 -2.99541e-05 0.00242307 0.00054332 0.00015118 -0.00262532 7.34163e-05 -0.00106167 -0.00483637 0.00210839 0.000472755 0.248609 2.75544e-05 0.00412201 0.00153169 0.121036 0.0214714 0.00479846 0.00310218 -0.00742208 -0.00733949 0.0388582 0.0376598 0.00874998 -0.00474966 -0.00826467 0.000436399 6.23609e-05 -0.00030945 -0.000234038 0.00031341 0.000420772 -5.72036e-05 0.000790355 0.000276248 0.000373578 -0.00011963 -9.66264e-05 6.52548e-05 -0.000130076 -0.000131632 -2.25538e-05 0.000109681 1.24466e-05 -0.000156708 -1.69043e-05 0.000138453 4.61877e-05 -3.29997e-05 0.000118513 -0.000160597 0.000231126 -0.000115172 -0.000107824 9.6387e-05 -0.000218667 0.000167439 4.58217e-05 -0.000175481 -0.000246585 0.00014098 -0.00024677 -0.000103052 0.000197935 -0.000517743 -0.000271104 -0.000103136 -0.000586012 0.000528122 
531.372 -0.000238353 0.000430189 -0.0672135 0.0013279 -0.00320694 -0.00439029 -0.00483917 0.00284891 0.000223447 -0.00101965 0.00917604 0.0165228 0.0320629 -0.00505663 0.0364883 0.0473968 0.00334402 0.00317999 -0.570636 0.000368671 -0.0131459 -0.00596112 -0.265416 -0.0254331 0.0093646 -0.00742208 0.141968 0.0906966 -0.0061773 0.0161531 -0.0166106 0.0229173 0.0382466 0.000180171 -0.00218783 0.00557417 0.00300569 0.00105577 0.00245617 0.00259346 -0.00149925 -0.000317811 0.00106244 -0.000946302 0.0031286 0.000778552 0.00178815 0.0021981 0.00135888 0.0017682 0.00269697 0.00221748 0.00375119 0.00183413 0.00354855 0.00381034 0.00351063 0.00406817 0.0016099 0.00343129 0.00203191 0.00317398 0.00365203 0.00281981 0.00294265 0.00351245 0.00297413 0.00190194 0.00454698 0.000550726 0.00647806 -0.00470635 -5.0212e-05 0.00285822 0.00457515 0.00190829 
505.601 -0.000259848 0.000416982 -0.12818 0.00114037 -0.00620848 -0.00567646 -0.0169394 -0.0100864 0.000633599 -0.0182639 -0.00784843 0.00143648 0.0234848 -0.00533043 0.020695 0.0432892 -0.00780652 0.000112678 -1.29771 -7.23623e-05 -0.0140432 -0.00316292 -0.60391 -0.100071 -0.0148081 -0.00733949 0.0906966 0.179993 -0.109945 -0.121562 -0.0408058 0.0362436 0.0592291 -0.0042072 0.000981826 0.00283155 0.00132052 0.00133259 -0.00201121 0.000566812 0.000430492 -0.00168256 5.91973e-05 0.00204083 0.0013574 4.47305e-05 0.0032806 0.00189593 0.00174532 0.000769894 0.00239856 0.00325349 0.00137052 0.00101912 0.00256769 0.00223987 0.00200065 0.00237602 0.00125138 0.00224733 0.00211241 0.00170018 0.00315664 0.000366992 0.00118323 0.000591659 0.00291913 -2.11742e-05 0.0025848 0.00222798 0.00241862 0.000791737 0.00431461 0.000981655 0.0014352 0.00358331 
9011.09 -0.00236717 0.00396343 1.18793 -0.00580107 0.0562856 0.0336083 0.159852 0.069846 -0.0104205 0.165085 0.0371663 0.20113 0.0439194 -0.0456993 0.373259 0.200618 0.10743 0.0146089 15.8739 -0.00341483 0.00653438 -0.0443616 8.01377 1.12255 1.44938 0.0388582 -0.0061773 -0.109945 4.05604 4.15974 0.567324 0.00874093 -0.0269458 0.0138941 -0.0415655 -0.00617152 0.000410663 -0.00705071 0.0122729 0.0170704 0.00102192 0.0218562 -0.00926828 -0.0153541 -0.00332075 -0.00176668 -0.00556905 -0.00488609 0.0018795 0.00209236 0.0041973 0.00500099 0.00261808 0.0153984 0.00357486 0.00183874 0.0127958 -0.00411002 0.0121935 -0.00103634 -0.0071727 0.0137308 -0.0101522 0.013952 0.00479544 -0.000703474 -0.0123086 0.0101812 -0.00256401 -0.000725499 -0.00933628 0.00970817 -0.00912823 0.0257285 0.0369973 0.00384903 
10320.1 -0.00291211 0.00489214 1.15754 -0.00422808 0.0544988 0.0270457 0.156675 0.0757562 -0.00820435 0.157777 0.042562 0.207889 0.0453632 -0.0505235 0.422296 0.264454 0.1077 0.0186601 16.0401 -0.00120858 0.0116021 -0.0335025 8.14719 1.16359 1.50508 0.0376598 0.0161531 -0.121562 4.15974 4.90943 0.586454 -0.0241201 -0.00697988 -0.00444368 -0.0331526 -0.0221905 -0.00267772 -0.00130641 0.0103005 0.0150227 -0.00458246 0.0170459 -0.00961033 -0.0225693 -0.00519364 -0.00641246 -0.00476527 -0.00557725 0.00344342 0.000500176 0.00682893 0.00312043 0.000486518 0.0139934 -0.00248416 -0.00787197 0.00606824 -0.0153106 0.0100135 -0.00692482 -0.0106581 0.0105244 -0.0164232 0.0120215 0.00244044 -0.0114031 -0.0192269 0.00559226 -0.0136736 -0.0132111 -0.0150503 -0.0128074 -0.0185847 0.0202829 0.0229753 -0.00622443 
931.399 -0.000200633 0.000315553 0.216935 -0.00135435 0.01033 0.00701347 0.0280008 0.0109123 -0.00144584 0.0282498 0.00533157 0.0275486 -0.00164911 -0.00355355 0.0413011 0.0091602 0.0193377 0.00294 2.69863 0.000187896 0.00846494 -0.00353143 1.33572 0.189469 0.195285 0.00874998 -0.0166106 -0.0408058 0.567324 0.586454 0.0976282 -0.0200838 -0.0256823 0.00242303 -0.00515187 -0.00300477 -0.000946392 -0.00047623 0.00177752 0.00141476 0.000475306 0.0035287 -0.000788094 -0.00293984 -0.00147637 -0.000173245 -0.00165079 -0.00121212 0.000209645 4.38891e-05 0.000330864 -0.000155809 -0.000229482 0.00152518 -0.000351739 -0.00133979 0.000688063 -0.0021619 0.0012727 -0.00116145 -0.0015751 0.00104999 -0.00208971 0.00146239 0.000240257 -0.000445442 -0.00292737 0.00108724 -0.00111029 -0.000760493 -0.00177969 -0.000679108 -0.00230383 0.00273394 0.00304654 0.000240043 
494.029 -0.000182938 0.000342135 -0.0587864 0.000794958 -0.00273113 -0.0025512 -0.00429111 -0.000840678 5.61763e-05 -0.00484059 -7.62553e-06 0.00980245 0.0168623 -0.0030159 0.0241575 0.0373878 0.00843042 0.00625489 -0.529526 0.000832907 -0.00284826 -0.000457742 -0.240185 -0.0497901 0.0245063 -0.00474966 0.0229173 0.0362436 0.00874093 -0.0241201 -0.0200838 0.102182 0.0801224 0.00027504 -7.71428e-05 0.00446671 0.00275118 0.000211988 8.03315e-05 0.00106982 0.000625942 -0.000205684 -0.00106324 0.00138542 0.00128613 0.000475827 -0.000530151 0.00152593 -0.001645 0.00144057 -0.000623473 0.00140248 0.00193283 0.0014433 0.00063719 0.00592564 0.000613153 0.00523052 -4.32669e-06 0.00305451 0.000668767 0.00196382 0.00166695 0.0013985 0.000458652 0.00243738 0.00218742 0.00183693 0.00241457 0.000269622 0.00236681 0.00124271 0.00138244 0.000941611 0.00219907 0.00174919 
843.691 -0.000361395 0.000538862 -0.0928408 0.000291282 -0.00434266 -0.00330553 -0.0134936 -0.00820229 0.000445331 -0.0151069 -0.00834422 0.00588782 0.0257717 -0.00500298 0.033927 0.0616463 0.0152465 0.0130399 -0.844579 0.00098971 -0.000357391 0.00391382 -0.371261 -0.0776595 0.0455162 -0.00826467 0.0382466 0.0592291 -0.0269458 -0.00697988 -0.0256823 0.0801224 0.197357 -0.000287387 -0.00104057 0.00160607 -0.000215891 -0.000507129 -0.00183061 -0.00148504 -0.000365323 -0.00121352 0.00146949 0.000626415 0.0037847 0.00121565 0.00330228 0.00183921 0.00179066 0.000884342 0.00298266 0.00418808 0.00259673 0.000932711 0.00279879 0.00286159 0.00275822 0.00335785 0.00136435 0.0028933 0.00163028 0.00238339 0.00419579 0.00216501 0.00267424 0.00521371 0.00622528 0.00356262 0.00721364 0.00529569 0.00675265 -0.000299118 0.0030794 0.00219756 0.00234613 0.00603134 
156.45 0.000107613 -4.59092e-05 0.00461454 -2.31827e-05 0.000365633 0.000866101 3.44529e-05 3.74799e-05 -0.000345706 0.000857816 -0.00069371 0.00113342 0.00474511 -0.001195 0.000192053 -0.00119108 0.00772702 0.0041494 0.0668954 -0.000948828 0.00432183 0.00136791 0.0360217 0.0158808 -0.00948437 0.000436399 0.000180171 -0.0042072 0.0138941 -0.00444368 0.00242303 0.00027504 -0.000287387 0.0512446 -0.00441919 0.00345407 -0.000578245 -0.00188846 0.00317821 0.00135535 0.000906887 0.00365147 0.00184613 0.00167047 0.00267797 0.001912 0.00151189 0.00115697 0.000871698 0.00154912 0.00115054 0.00174022 0.00153089 0.00128325 0.00227232 0.00268083 0.00221796 0.00233473 0.00135119 0.00120515 0.00140374 0.00148557 0.00154647 0.00146878 0.00129343 0.00199411 0.00205208 0.00142605 0.00197629 0.00183045 0.00255546 0.00156596 0.00117608 0.000366538 0.0047866 0.00224482 
-100.436 -6.76102e-06 3.74722e-06 -0.0143651 0.000306994 -0.00067742 -0.000626344 -0.00112415 0.00129169 0.000377709 -0.00282276 -0.00149598 -0.00177775 -0.000974248 0.00111545 -0.00160524 0.00270012 0.00167384 0.00103852 -0.165402 0.00118165 0.00583839 0.00401072 -0.0853219 -0.0132332 -0.0195336 6.23609e-05 -0.00218783 0.000981826 -0.0415655 -0.0331526 -0.00515187 -7.71428e-05 -0.00104057 -0.00441919 0.0436312 -0.00411456 -0.00346935 -0.00082652 -0.000913587 0.000956697 0.00257952 -0.00226949 0.00158554 0.000833454 0.000459947 0.000125936 0.000323782 0.000254924 -0.000247534 0.000516975 3.32317e-05 0.000247374 -7.781e-05 0.00012187 -0.000108911 0.000297703 -0.000117742 -1.75379e-05 0.000140807 -0.000326137 -5.17681e-06 -0.000448632 -0.000220771 -0.000589765 4.96502e-05 -0.00177039 0.000352319 -0.000977348 -0.00075459 -0.00179595 -0.00161642 -9.74163e-05 0.000105323 -0.00198741 -0.00528727 -0.000482535 
122.386 6.21823e-05 1.33825e-05 -0.0141522 0.000456096 -0.000548451 -0.0001562 0.000103409 0.000777346 -8.6196e-05 -0.000252727 -0.000590309 0.00262042 0.00983062 -0.00195658 0.00404855 0.00432334 0.00445405 0.00239096 -0.117596 -0.000400853 0.00251184 0.000712358 -0.0543857 0.00535062 -0.0214591 -0.00030945 0.00557417 0.00283155 -0.00617152 -0.0221905 -0.00300477 0.00446671 0.00160607 0.00345407 -0.00411456 0.0513853 -0.00319666 -0.0026241 0.00239278 0.00368014 0.00468248 0.00330776 0.00421367 0.00252103 0.00364768 0.00213097 0.00256173 0.00178897 0.00109589 0.00251913 0.00156566 0.00270082 0.00185195 0.00218845 0.00341799 0.00361477 0.00327622 0.0032961 0.00187969 0.00195866 0.0015137 0.00185381 0.00197758 0.00154647 0.00173893 0.00185879 0.00237318 0.00140106 0.00269769 0.00115765 0.00146143 0.000829717 0.0030544 0.000696807 0.00274793 0.00319125 
58.175 1.36277e-05 2.96046e-05 -0.0067354 0.000403327 -0.000258914 -0.000182847 0.000548855 0.0004164 -7.1522e-05 7.87116e-05 -0.000717604 0.00211284 0.0055582 -0.000743688 0.00386595 0.00461879 0.00241795 0.00104618 -0.0467916 6.41383e-05 0.000241595 -0.000242281 -0.0226169 0.0025093 -0.00870793 -0.000234038 0.00300569 0.00132052 0.000410663 -0.00267772 -0.000946392 0.00275118 -0.000215891 -0.000578245 -0.00346935 -0.00319666 0.044987 -0.00458502 -0.00164694 0.00182675 0.00422988 0.00312186 0.00233023 0.00109756 0.00259353 0.00130252 0.00153903 0.00135016 0.000413128 0.00224587 0.000345089 0.00207041 0.000938437 0.00156891 0.00180478 0.00238283 0.00147478 0.00210898 0.000779869 0.00130882 0.000514758 0.00107799 0.000778961 0.000723762 0.000623409 0.000910654 0.000306096 0.000651209 0.00110125 9.13679e-05 -0.000423229 7.73824e-05 0.00258024 0.000637441 0.000985341 0.000869336 
-84.9858 -1.40983e-05 5.73636e-06 -0.00582 0.000295105 -0.000245104 -0.000295322 -0.000607542 -0.000698664 -1.29929e-05 -0.000783152 -0.000755491 -0.000101273 0.00341313 -0.000619767 0.00116492 0.00225522 0.000902432 0.000447898 -0.0473297 0.000258999 0.00218917 0.00145617 -0.0228074 0.000703653 -0.0105499 0.00031341 0.00105577 0.00133259 -0.00705071 -0.00130641 -0.00047623 0.000211988 -0.000507129 -0.00188846 -0.00082652 -0.0026241 -0.00458502 0.0385941 -0.00556085 -0.00228164 0.00393589 0.00336153 0.00202594 -0.000278269 0.00289187 0.00103306 0.00110088 0.00151192 4.01199e-05 0.00251242 -2.47746e-05 0.0016663 0.000961497 0.00116523 0.00123392 0.00224351 0.000627097 0.00190736 0.000400497 0.00129049 0.000261499 0.000966466 0.000688699 0.000582621 0.000376557 0.000871376 2.00127e-05 0.000613268 0.000850388 0.000218001 -0.000694139 0.000600145 0.00163503 0.000631318 -0.000904241 0.00171319 
1.37511 1.92943e-05 -2.44342e-06 -0.00111386 0.000231056 2.19228e-05 -4.94023e-06 -0.000668195 -0.000696893 -0.000271678 0.000969139 0.00157456 0.000707445 0.00501919 -0.00132366 0.00195983 0.00198237 0.0027668 0.00157549 0.0175996 -0.000379525 0.00173095 0.000788594 0.0116039 0.0112073 -0.00945312 0.000420772 0.00245617 -0.00201121 0.0122729 0.0103005 0.00177752 8.03315e-05 -0.00183061 0.00317821 -0.000913587 0.00239278 -0.00164694 -0.00556085 0.0408062 -0.00760469 -0.00129744 0.00533967 0.00335555 -0.0014105 0.00480969 0.00158161 0.00122565 0.00228456 -8.48417e-05 0.00347254 0.000135119 0.00174039 0.00232181 0.0011548 0.00196126 0.00377953 0.00100253 0.00331947 0.000447671 0.00207047 0.000809785 0.0017432 0.00138442 0.00138233 0.000853206 0.00224871 0.000718445 0.00143548 0.00188675 0.000997354 0.000295989 0.00158462 0.000691761 0.00134957 0.00244874 0.00206861 
12.6258 -5.61461e-06 1.77735e-05 0.00146475 0.000218073 9.02683e-05 -0.000227378 0.000552513 0.000223009 -0.000172635 0.00189984 0.00270597 0.00319799 0.00476605 -0.000868375 0.00412803 0.00368796 0.00019191 -6.92568e-05 0.0378973 -1.61184e-05 -0.00211676 -0.00145484 0.0180305 0.00646512 0.000477308 -5.72036e-05 0.00259346 0.000566812 0.0170704 0.0150227 0.00141476 0.00106982 -0.00148504 0.00135535 0.000956697 0.00368014 0.00182675 -0.00228164 -0.00760469 0.039722 -0.0100738 -0.000591246 0.0040243 -0.000783491 0.00354186 0.00134433 0.00058944 0.00221733 -0.000557294 0.00294124 0.000273968 0.000495813 0.00306384 0.000437548 0.00167817 0.00361047 0.000496378 0.00335347 3.73071e-05 0.00194993 0.000482775 0.00137976 0.00107516 0.00100194 0.000612759 0.00170451 0.000622856 0.0010195 0.0018138 8.59515e-05 -0.000715224 0.00123106 -0.00122163 0.000765229 0.00170615 0.000590388 
-115.825 8.30664e-06 -2.6731e-05 -0.0033192 0.000152863 -7.32716e-05 2.62482e-05 -1.4224e-05 -0.000753504 0.000229536 -0.000690195 0.000266729 0.000118379 0.00296965 -0.00110975 8.59178e-05 0.000815349 0.00322228 0.00211725 -0.0165584 0.000330873 0.00669893 0.00397611 -0.00578903 0.00420096 -0.0125875 0.000790355 -0.00149925 0.000430492 0.00102192 -0.00458246 0.000475306 0.000625942 -0.000365323 0.000906887 0.00257952 0.00468248 0.00422988 0.00393589 -0.00129744 -0.0100738 0.0444396 -0.0127684 0.00186665 0.00408798 0.00293345 0.00233575 0.00149617 0.00263409 -4.88249e-05 0.00309187 0.00173469 4.94763e-05 0.00420647 0.000657856 0.00293821 0.00498986 0.00151421 0.00442776 0.00111102 0.00250773 0.00109385 0.00181705 0.00204141 0.00158866 0.00140538 0.00247054 0.00198394 0.0020507 0.00312909 0.000569357 0.000198851 0.00095532 -0.000754454 1.65082e-06 -0.000960727 0.00352552 
