process[Recruitment].b0 catchability[summerTANq].q catchability[autumnTANq].q selectivity[M_all].x0 selectivity[M_all].y0 selectivity[M_all].y1 selectivity[M_all].y2 selectivity[summerTANSel_m].a50 selectivity[summerTANSel_m].ato95 selectivity[summerTANSel_m].alpha selectivity[summerTANSel_f].a50 selectivity[summerTANSel_f].ato95 selectivity[autumnTANSel_m].a50 selectivity[autumnTANSel_m].ato95 selectivity[autumnTANSel_m].alpha selectivity[autumnTANSel_f].a50 selectivity[autumnTANSel_f].ato95 selectivity[trwlFSel_m].mu selectivity[trwlFSel_m].sigma_l selectivity[trwlFSel_m].sigma_r selectivity[trwlFSel_m].alpha selectivity[trwlFSel_f].mu selectivity[trwlFSel_f].sigma_l selectivity[trwlFSel_f].sigma_r selectivity[lineHomeFSel_m].a50 selectivity[lineHomeFSel_m].ato95 selectivity[lineHomeFSel_m].alpha selectivity[lineHomeFSel_f].a50 selectivity[lineHomeFSel_f].ato95 selectivity[lineSpawnFSel_m].a50 selectivity[lineSpawnFSel_m].ato95 selectivity[lineSpawnFSel_m].alpha selectivity[lineSpawnFSel_f].a50 selectivity[lineSpawnFSel_f].ato95 process[Recruitment].ycs_values{1972} process[Recruitment].ycs_values{1973} process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
332645 0.0928912 0.126178 12.8641 0.135561 0.400393 0.356019 4.66425 1.7431 0.612361 5.39465 2.2282 5.49577 2.386 0.955215 5.85755 2.82431 8.3769 1.99773 70.2 1.05106 8.63399 2.11036 48.2719 12.4084 9.70441 0.420725 9.66734 3.96166 19.4872 14.3958 2.11839 9.76639 3.05711 0.485448 0.462114 0.568476 0.565131 0.488273 0.552863 0.564026 0.687644 0.619802 0.785343 0.460579 0.700652 0.408881 0.516916 0.344004 0.347019 0.439964 0.480166 0.454847 0.492583 0.471079 0.797661 0.794351 0.825708 0.709605 0.551972 0.477645 0.46153 0.55697 0.547641 0.484482 0.549188 0.616543 0.7754 0.631427 0.774244 0.644485 0.705913 0.650544 0.513486 0.585064 0.605367 0.564116 
covariance_matrix:
-230.584 3.31296e-06 -5.05694e-05 0.000351268 0.000202416 0.000122137 0.000307848 -0.000479427 0.00195905 8.83645e-05 -0.00133824 -0.00176344 -0.000824823 0.00387082 -0.0016127 -0.00191964 -0.00319148 -0.000309517 -0.000298694 0.00506549 -9.82001e-05 0.00515751 0.00317398 0.00224358 0.00725506 -0.0157972 0.000839352 -0.00327042 0.00163669 -0.00382357 -0.0098945 0.000267874 -0.00570805 -0.00351939 0.000851937 0.00291162 0.00408704 0.00229945 0.00419462 0.00519618 0.00373965 0.0032269 -0.0129246 0.0437097 -0.00992567 0.00752105 0.00111768 0.00628215 1.49847e-05 0.00483494 0.0013185 0.00342724 0.00423969 0.00241581 0.00197895 0.00584009 0.00386279 0.00374732 0.00506454 0.000585211 0.00506368 -0.000862623 0.00552154 0.000408037 0.00294876 0.0028815 0.000325089 0.00447392 0.00169213 -0.000362748 0.00218376 0.00447451 0.00136678 0.00192308 0.000996162 -0.00112705 0.00148581 
-54.4828 -6.50949e-06 -1.28134e-05 0.00412924 8.54478e-05 0.000228577 0.000237082 0.000478188 0.000886087 -1.13147e-05 0.00105951 0.00236786 -0.000418553 0.00263278 -0.000886823 0.000900423 -0.000128552 0.000593629 0.000188075 0.0733324 -0.000179681 0.000845324 0.000201109 0.0386653 0.0079781 0.00357563 0.00039836 -0.00257429 0.000614205 0.0175251 0.0168504 0.00245454 0.000194838 -0.00172063 0.00180494 0.000347681 0.00229497 0.00101461 1.56617e-06 -0.000594447 1.4468e-05 0.00510619 0.00518955 -0.00992567 0.0226393 -0.00647503 0.0026561 0.00248033 -0.000418638 0.00229366 0.000212553 0.00123326 0.00248755 0.000878564 0.00123673 0.00301962 0.00237851 0.00261784 0.00313245 0.000522675 0.002904 -0.000433251 0.00307361 4.24339e-05 0.00181348 0.00194502 -0.000271992 0.00314674 0.00133252 0.00020448 0.00130145 0.0024071 0.00209762 -0.00158351 0.000552346 0.00119684 0.000880304 
-96.4763 -1.89469e-05 -1.23042e-05 0.0003573 8.6149e-06 -3.20483e-06 0.000332966 -0.00122145 -0.000746603 -3.23722e-05 -0.000255964 0.00015743 -0.000145241 0.00370304 -0.00179596 0.000856793 0.00109756 7.84236e-05 0.000498684 0.0302442 -0.000297014 0.00130766 0.000985269 0.0185223 0.00653791 -0.000200762 0.000112259 0.00265009 0.000557947 0.0121038 0.00946343 0.000968621 0.000222601 0.000852302 0.00328352 0.0015554 0.0044445 0.00282314 0.00352951 0.0046626 0.00251791 0.00285929 0.00280912 0.00752105 -0.00647503 0.0190451 -0.00188173 0.00298295 0.00247726 0.00121098 0.0027016 0.00289338 0.00184285 0.00290491 0.00186683 0.0038957 0.00346655 0.00412309 0.00286928 0.00267887 0.00167058 0.00267746 0.00174322 0.00311319 0.00188144 0.00205343 0.00346302 0.0025948 0.0020078 0.00293597 0.00194668 0.00198781 0.00120422 0.0037105 0.00165861 0.00133453 0.00164249 
-22.4107 -2.01913e-05 1.01672e-05 0.00128176 1.33292e-05 6.40188e-05 9.90479e-05 0.000155458 0.000290878 4.55727e-05 4.87148e-05 0.000435259 -0.000395793 0.00207467 -0.000897535 0.00136811 0.00178579 0.000436438 0.000547884 0.036812 -0.00019331 0.00184445 0.0010147 0.0200005 0.00460441 0.000771 0.000196844 0.00183289 1.9774e-05 0.0091683 0.0111398 0.00137399 -0.000318111 0.000470166 0.00155431 0.000907058 0.00210524 0.00131858 0.00149988 0.00205887 0.0015899 0.00311308 0.00126996 0.00111768 0.0026561 -0.00188173 0.00825228 -0.00113261 0.00162729 0.000389441 0.00156691 0.00108023 0.00123035 0.000899925 0.00161717 0.00143741 0.00226357 0.00214768 0.00153497 0.00180324 0.000486843 0.00172659 0.000749843 0.00156709 0.00105045 0.00128627 0.00166064 0.00126894 0.00144 0.00217934 0.000978399 0.00129316 0.000803144 -4.45175e-05 0.000652507 0.000354325 0.00057975 
-100.945 -9.25669e-06 -7.65863e-07 -0.00471859 0.000122383 -0.000198853 -6.62394e-05 -0.00105728 -0.000301143 -0.00014154 -0.000610394 3.1626e-05 0.000406672 0.00431099 -0.00111371 0.00155792 0.00209068 0.000886138 0.000392026 -0.0449064 -8.0362e-06 0.00198592 0.00119807 -0.0226163 0.00077145 -0.00962621 -3.19142e-05 -0.00175836 0.00368138 -0.00527531 -0.00458261 -0.00126359 -0.00334791 0.000256691 0.00140414 0.00104803 0.0025696 0.00136724 0.00159893 0.00138541 0.000104529 0.00215466 0.00265661 0.00628215 0.00248033 0.00298295 -0.00113261 0.0097271 -0.00188122 0.00331476 0.000351952 0.00232713 0.00255604 0.00172293 0.000751041 0.00399636 0.00238107 0.00266562 0.00357429 9.90244e-05 0.00367442 -0.000936742 0.00386914 0.000171455 0.0020864 0.00206337 0.000139891 0.00311162 0.00119743 -5.39916e-05 0.00223574 0.00283495 0.00191859 0.00118201 0.000766348 0.000541455 0.00102786 
-37.2943 -2.5722e-06 -3.31536e-06 -0.00262607 -2.71923e-05 -0.000112035 3.68364e-05 1.93984e-05 -0.000510256 7.78356e-05 0.000166619 0.000624132 0.00129181 0.00268192 -0.000638462 0.00143422 0.00133061 -9.83865e-05 0.000408795 -0.0302708 -1.22101e-05 0.00044333 0.000474476 -0.0157515 -0.00104081 -0.00471268 -0.000155729 0.00346032 0.000804688 -0.0056352 -0.00742707 -0.00124973 0.00235047 -0.000192634 0.00139446 0.001047 0.00243638 0.00189357 0.00225339 0.00264689 0.00198052 0.00282127 0.00094997 1.49847e-05 -0.000418638 0.00247726 0.00162729 -0.00188122 0.0066166 -0.00228097 0.00264137 0.000421063 0.000319316 0.00130811 0.00126594 0.00140925 0.00165197 0.00224241 0.000496399 0.00264641 -0.000982981 0.00312689 -0.000954529 0.002783 0.000362618 0.000520517 0.00298267 0.000276111 0.00156741 0.00329725 0.00070446 -4.16304e-07 0.000440069 0.00117931 0.000457119 0.000366172 0.000696214 
-20.0837 -8.27332e-06 6.441e-06 0.00180671 9.56564e-05 0.000113113 6.69224e-05 0.000356595 0.00140888 -0.000139284 0.000804657 0.000305506 0.00145799 0.00155797 -0.000682325 0.00201142 0.000481342 -3.04035e-05 -0.000446455 0.036509 -0.00010262 0.000843291 0.000151658 0.0182964 0.0054384 -0.00100592 0.000171012 -0.00165917 0.00228409 0.00633413 0.00889446 0.00134237 -0.0042947 -0.000344385 0.000719376 7.25924e-05 0.000980843 0.000323077 0.000401235 0.000419313 -0.000346469 0.000824614 0.00195805 0.00483494 0.00229366 0.00121098 0.000389441 0.00331476 -0.00228097 0.00734647 -0.00275287 0.00338741 0.000760383 0.000847197 0.00154206 0.00134751 0.00256007 0.000850839 0.00284854 -0.000718908 0.00324736 -0.00157243 0.00345557 -0.000722804 0.00167368 0.00155866 -0.00064317 0.0028505 0.000831769 -0.000785453 0.00175797 0.0027629 0.0014712 0.000681589 0.000362365 0.000297709 0.00056801 
-48.3295 2.44985e-07 -1.19734e-05 -0.000588025 -9.20116e-06 -1.01434e-05 4.95196e-05 0.000279321 -1.01098e-06 0.000118899 0.000311022 0.000584675 0.0011635 0.00147908 -0.000722871 0.00136609 -0.000641958 -3.00934e-06 0.000564954 0.00389903 -1.77941e-05 0.000878792 0.00083065 0.00252555 0.00370604 -0.00478723 0.000220959 0.00239246 -0.000105089 0.00151285 0.000854551 0.000296289 0.000302471 -0.000981897 0.00132094 0.00123555 0.00246338 0.00195528 0.00260704 0.00292515 0.00197339 0.00278446 0.00116306 0.0013185 0.000212553 0.0027016 0.00156691 0.000351952 0.00264137 -0.00275287 0.010996 -0.00695083 0.0058668 0.000904282 -0.00151034 0.00596218 -0.00105373 0.00409951 0.000363515 0.00274042 -0.000213746 0.00266606 4.41279e-05 0.00242722 0.000807927 0.00104983 0.00254138 0.00117355 0.00137629 0.00319217 0.000797547 0.000632512 0.000265363 0.000699134 0.000621603 0.000376486 0.000762384 
-45.3597 -2.2375e-05 7.34754e-06 0.00197252 5.0882e-05 9.81784e-05 0.000137537 0.000184067 -0.000766619 -0.00011917 -7.33862e-06 -0.0011098 0.00124718 0.00369168 -0.00109083 0.00252846 0.00150186 0.000185361 -1.81088e-05 0.0409325 -6.70184e-05 0.000425563 0.000185015 0.0206907 0.00540351 0.000591252 0.000110594 0.00196606 0.002331 0.008321 0.0104985 0.00120563 -0.000929505 0.000278994 0.00129238 0.000937053 0.00233417 0.00115907 0.00149129 0.00162293 0.000976309 0.00298452 0.00221796 0.00342724 0.00123326 0.00289338 0.00108023 0.00232713 0.000421063 0.00338741 -0.00695083 0.0199025 -0.0116506 0.00569304 0.00466737 -0.00291096 0.00712232 -0.00010958 0.00360375 0.000869179 0.00192859 0.00108756 0.00183869 0.00160473 0.00143044 0.00156129 0.00173038 0.00171112 0.00187097 0.00140902 0.00178967 0.00183966 0.00158036 0.00148474 0.000914695 0.000594106 0.00101631 
-8.13913 -2.15173e-05 1.43875e-05 0.00240617 2.99612e-05 0.00011506 0.000110611 -0.000620282 0.000128459 -0.000146376 -0.000316384 -0.000516562 0.00190341 0.0038771 -0.000973468 0.0032855 0.00252517 0.0009505 0.000428509 0.0479153 -8.68423e-06 9.4679e-05 0.000321213 0.02426 0.00543492 0.00272791 2.5649e-05 0.000601447 0.00378256 0.0107055 0.0120329 0.00143331 -0.00200981 0.00183816 0.00149299 0.000771745 0.00235311 0.00132055 0.00144553 0.00157694 0.000555837 0.00141083 0.00135088 0.00423969 0.00248755 0.00184285 0.00123035 0.00255604 0.000319316 0.000760383 0.0058668 -0.0116506 0.0222383 -0.00943295 0.0035374 0.00472869 0.00010483 0.00380862 0.00213547 0.00071787 0.00278067 -0.000241336 0.00316341 0.000529774 0.00189702 0.00188573 0.000408291 0.002902 0.000882583 0.000637333 0.00161312 0.00263614 0.00059987 0.0004743 0.000670145 0.000531047 0.000942585 
-31.5171 -2.11825e-05 5.00735e-06 0.00316596 2.19308e-05 0.000168268 0.000129272 -0.000168537 -0.000262062 0.000109844 0.000110987 0.000964898 0.00244534 0.00305245 -0.000908925 0.00330046 0.00126248 0.000703553 0.00054969 0.0621326 3.45343e-05 0.000295553 0.000459255 0.0318197 0.00682085 0.00234763 0.000363754 0.00323222 0.000676329 0.0135385 0.0146102 0.00216145 1.21425e-05 -0.00010469 0.00143026 0.000819768 0.00191594 0.000804971 0.00126582 0.0018591 0.00175601 0.00334726 0.00194556 0.00241581 0.000878564 0.00290491 0.000899925 0.00172293 0.00130811 0.000847197 0.000904282 0.00569304 -0.00943295 0.0194041 -0.0103784 0.00992702 -0.00110778 0.00437124 0.00159398 0.00204811 0.00132486 0.00160838 0.0016049 0.00176781 0.00151947 0.00158987 0.00163859 0.0020391 0.00144855 0.00225472 0.00101553 0.00133443 0.00120217 0.000649613 0.00060859 0.000402564 0.000915637 
-49.8273 -1.74627e-05 -1.77405e-06 0.00114704 -1.63508e-05 6.34751e-05 5.13366e-05 -6.6581e-05 0.000328191 -0.000155019 -0.000164499 -0.00079404 0.00159298 0.00193206 -0.000832304 0.00191435 -0.000457015 -0.000396446 -0.000102003 0.0264199 -5.43296e-05 0.000883392 0.000392434 0.0137269 0.00514956 -0.00165299 0.000159569 0.00158425 0.000555008 0.00812203 0.00444562 0.000763807 0.000716226 -0.00131885 0.00137787 0.00121129 0.00255214 0.00174182 0.00209217 0.00231389 0.00151576 0.00227934 0.000830261 0.00197895 0.00123673 0.00186683 0.00161717 0.000751041 0.00126594 0.00154206 -0.00151034 0.00466737 0.0035374 -0.0103784 0.0215006 -0.0122872 0.0109312 -0.00113801 0.00334413 0.0016064 0.000759237 0.00223246 0.000604992 0.00237046 0.00100992 0.00121307 0.00258666 0.00113793 0.00212208 0.00210828 0.00157189 0.00174658 0.00062845 0.000433163 0.000434221 0.000352032 0.000843451 
-86.8437 -2.60037e-05 6.00103e-06 -0.0017058 3.89098e-05 -6.40587e-05 3.07182e-05 -0.00139891 -0.00106621 0.00013766 -0.00100913 0.000299381 0.00158463 0.0034467 -0.00151049 0.00224608 -0.000319513 -0.000900961 0.000137544 -0.0125628 -0.000296454 0.00281157 0.00202025 -0.00612221 0.00372025 -0.00771447 6.63385e-05 0.00109499 0.00359282 0.00187769 -0.00470131 -0.000579033 -0.000335406 -0.000566148 0.00238203 0.00135716 0.00389373 0.00192648 0.00218097 0.00262058 0.00133928 0.00458161 0.00331284 0.00584009 0.00301962 0.0038957 0.00143741 0.00399636 0.00140925 0.00134751 0.00596218 -0.00291096 0.00472869 0.00992702 -0.0122872 0.0264245 -0.00715741 0.00949597 0.00303721 0.00265684 0.00388976 0.000961587 0.00441771 0.00192863 0.00286193 0.00295637 0.00187247 0.00467802 0.0020831 0.00265393 0.00276829 0.00303914 0.00256672 0.00173836 0.000914277 0.000401122 0.00150932 
-63.0695 -3.54087e-05 9.21515e-06 0.000808283 -2.95995e-05 2.8899e-05 0.000107829 -0.0010197 -1.79667e-05 -9.75091e-05 -0.000339005 0.00078449 0.000661658 0.00168014 -0.00136197 0.00182242 -0.000460869 -0.000521068 0.000337757 0.0335334 -0.00031812 0.00317618 0.00166521 0.0194862 0.00608349 -0.000484089 0.000317082 0.00182731 0.00108901 0.014917 0.00876628 0.00120277 0.00186467 -0.00035915 0.00273543 0.00125652 0.00338863 0.00181589 0.00225368 0.00330016 0.00203105 0.00384977 0.00214145 0.00386279 0.00237851 0.00346655 0.00226357 0.00238107 0.00165197 0.00256007 -0.00105373 0.00712232 0.00010483 -0.00110778 0.0109312 -0.00715741 0.0193179 -0.00126777 0.00578413 0.00268972 0.00222107 0.00286066 0.00241369 0.00311825 0.00240334 0.00255614 0.00346896 0.00314063 0.00338716 0.0034044 0.00252928 0.0033192 0.00204312 0.00072697 0.000485339 0.000326136 0.00118218 
-70.8456 -3.1512e-05 8.566e-06 -0.00145456 -5.70234e-06 -5.517e-05 -7.87541e-06 -0.000794168 0.000312 -2.30683e-05 0.000397953 0.00232566 0.0010273 0.00417963 -0.001525 0.0020237 0.000985879 0.000118704 0.000354021 0.00170274 -0.000218116 0.00224156 0.00146078 0.0018093 0.00426681 -0.0052441 0.000135979 0.00277723 0.00143198 0.00853622 -0.000953855 -1.30538e-05 0.00220391 -0.00122221 0.00265898 0.00170036 0.00409596 0.00206239 0.00240096 0.00316876 0.00218176 0.0047541 0.00207343 0.00374732 0.00261784 0.00412309 0.00214768 0.00266562 0.00224241 0.000850839 0.00409951 -0.00010958 0.00380862 0.00437124 -0.00113801 0.00949597 -0.00126777 0.0151764 0.00102937 0.00418008 0.00258671 0.00286537 0.00292944 0.00333835 0.00263348 0.00299534 0.00323154 0.00385525 0.00270354 0.00370205 0.00260498 0.00292621 0.0026782 0.00153076 0.000586351 0.000371203 0.00147394 
-67.7235 -2.42013e-05 4.64652e-06 -0.00172455 -5.22708e-06 -8.6397e-05 5.36294e-05 -0.000437589 0.00042973 -5.63874e-05 -0.000208323 0.000634759 0.000389096 0.00243395 -0.00130518 0.000812384 -7.11864e-05 0.00108221 0.000568331 -0.00956485 -0.000265036 0.00223604 0.00153343 -0.00336642 0.00308723 -0.00544137 0.000126316 -0.000159841 0.00320782 0.00480993 -0.00323661 -0.000336914 -0.00022187 0.000328986 0.00220924 0.00115426 0.00313184 0.00134433 0.00147093 0.00178749 0.000646637 0.0033064 0.002309 0.00506454 0.00313245 0.00286928 0.00153497 0.00357429 0.000496399 0.00284854 0.000363515 0.00360375 0.00213547 0.00159398 0.00334413 0.00303721 0.00578413 0.00102937 0.012285 -0.000360885 0.00443681 0.000866502 0.0041257 0.0018592 0.00278792 0.00278859 0.00218035 0.00401703 0.00253881 0.00204203 0.00317882 0.00386247 0.00296257 0.00144912 0.000822163 0.000298895 0.00121241 
-0.618436 -1.37147e-05 8.1014e-06 -0.000330587 -5.91586e-05 -1.25101e-05 2.84405e-05 7.3599e-05 -8.63245e-05 7.47668e-05 0.000230853 0.000895161 9.59227e-05 0.00204003 -0.000960343 0.000871048 0.000354743 0.000633921 0.00082734 0.00897319 -0.000194036 0.00139184 0.00114483 0.00598481 0.00299319 -0.00251873 0.000208664 0.00384181 -0.000572551 0.00688209 0.00217223 0.000233485 0.0033263 -0.00108649 0.00162872 0.00101741 0.0026475 0.00182385 0.00237075 0.00323125 0.00245089 0.00368484 0.00112518 0.000585211 0.000522675 0.00267887 0.00180324 9.90244e-05 0.00264641 -0.000718908 0.00274042 0.000869179 0.00071787 0.00204811 0.0016064 0.00265684 0.00268972 0.00418008 -0.000360885 0.0097587 -0.0019706 0.00435646 3.38414e-05 0.00348184 0.00124193 0.00163629 0.00362249 0.00170307 0.00268267 0.00442033 0.00149028 0.00148654 0.00131989 0.000530856 0.000321896 6.89523e-05 0.000859325 
-38.8453 -1.75505e-05 6.2048e-06 -0.00183369 1.08299e-05 -8.9628e-05 3.19412e-05 -0.000696508 0.000606378 -0.000114809 -0.000119932 0.000251899 0.000211775 0.00164501 -0.000974796 0.000619972 -0.000350943 -0.000192738 -0.000464566 -0.0136726 -0.000183444 0.000606736 0.000467317 -0.00577936 0.00187136 -0.00300561 -6.77606e-05 -0.00162401 0.0046658 0.00216668 -0.00167071 -0.000570795 -0.00248654 0.000742971 0.000962729 0.000530442 0.00164588 0.000243736 0.000259712 -7.60062e-05 -0.00078959 0.001231 0.00177302 0.00506368 0.002904 0.00167058 0.000486843 0.00367442 -0.000982981 0.00324736 -0.000213746 0.00192859 0.00278067 0.00132486 0.000759237 0.00388976 0.00222107 0.00258671 0.00443681 -0.0019706 0.0100219 -0.00312957 0.00494637 3.05355e-05 0.00236685 0.00223554 0.000269866 0.00386718 0.00121534 -0.000141402 0.00281388 0.00345581 0.00248598 0.00179543 0.000563887 0.000353953 0.000907016 
25.3289 -9.67814e-06 1.07659e-05 -0.000874886 -8.24959e-05 -5.10136e-05 1.23596e-05 0.000123427 -0.00053551 7.31929e-05 0.000175844 0.000720502 -0.00037767 0.00127052 -0.00075167 0.000553181 0.000276714 -0.000183318 0.000604043 0.000223561 -0.000253216 0.0011422 0.00102332 0.00142327 0.00165338 -0.00146787 0.000101649 0.00522411 -0.00100855 0.00329788 0.00200388 -0.000132922 0.00383773 -0.00095196 0.00164507 0.000625296 0.00231571 0.00182917 0.00227657 0.00350665 0.00269452 0.00332492 0.000634777 -0.000862623 -0.000433251 0.00267746 0.00172659 -0.000936742 0.00312689 -0.00157243 0.00266606 0.00108756 -0.000241336 0.00160838 0.00223246 0.000961587 0.00286066 0.00286537 0.000866502 0.00435646 -0.00312957 0.00996524 -0.00300376 0.0042462 0.000756881 0.00125815 0.00408555 0.00085434 0.00253346 0.00499427 0.00093846 0.000688174 0.000619395 0.000490535 0.000319068 0.00011365 0.000655836 
36.3571 -3.02819e-05 2.17853e-05 0.00411133 -3.86803e-05 0.000181226 0.000215298 -0.000304237 0.00109909 -0.000155507 0.000311583 0.000544479 8.43704e-05 0.00199862 -0.00123131 0.0018878 0.000820607 -1.35741e-05 -0.000205097 0.0825092 -0.000227233 0.000743461 0.000536762 0.0447825 0.00874097 0.00700943 0.000228089 -0.000825261 0.00421858 0.0226028 0.0224481 0.00249575 -0.00242133 0.0014688 0.0011968 0.000168101 0.00131893 -7.36478e-05 0.000252885 0.000386706 -0.000427625 0.00143457 0.00210695 0.00552154 0.00307361 0.00174322 0.000749843 0.00386914 -0.000954529 0.00345557 4.41279e-05 0.00183869 0.00316341 0.0016049 0.000604992 0.00441771 0.00241369 0.00292944 0.0041257 3.38414e-05 0.00494637 -0.00300376 0.0110689 -0.00162394 0.00322773 0.00280992 0.000371593 0.00467853 0.00190789 0.00041216 0.00282087 0.0041994 0.00243614 0.00130498 0.000618128 0.000357126 0.000958836 
5.30556 -7.99541e-06 5.23804e-06 -0.00337821 -0.000101878 -0.000179538 5.3596e-05 -0.000178965 -0.000557081 2.41043e-05 -9.38519e-05 0.000532811 -0.000636113 0.00182792 -0.00102106 8.97878e-05 -0.000480329 -8.42556e-05 0.000511096 -0.0411444 -0.000290597 0.0014969 0.00128605 -0.0192182 -0.000322226 -0.00573393 -0.000176689 0.00464582 0.00118249 -0.00505919 -0.00915497 -0.00169379 0.00269731 0.00028543 0.00166693 0.000962257 0.0030165 0.00199181 0.00233247 0.00294672 0.00191967 0.00346441 0.00101189 0.000408037 4.24339e-05 0.00311319 0.00156709 0.000171455 0.002783 -0.000722804 0.00242722 0.00160473 0.000529774 0.00176781 0.00237046 0.00192863 0.00311825 0.00333835 0.0018592 0.00348184 3.05355e-05 0.0042462 -0.00162394 0.0100256 -0.000172837 0.00203907 0.0043016 0.00194034 0.00274989 0.00486154 0.00225869 0.00161856 0.00167586 0.00178533 0.000683589 0.000234538 0.00101573 
78.2499 -2.17368e-05 2.25479e-05 0.00503131 -7.20665e-05 0.000223167 0.000231513 0.000326943 0.000781218 -0.00010152 0.000757645 0.000808114 -2.03066e-05 0.00146013 -0.00110152 0.00197645 0.000978448 0.000930033 0.000493195 0.0967932 -0.000243368 0.00183963 0.00103249 0.0523077 0.00963431 0.00779552 0.000342833 0.00137236 0.00124788 0.0243574 0.0250322 0.00306434 -0.000539567 0.000864502 0.00139436 3.52502e-05 0.00145266 0.000301222 0.000554175 0.00129778 0.000607681 0.00203827 0.00133911 0.00294876 0.00181348 0.00188144 0.00105045 0.0020864 0.000362618 0.00167368 0.000807927 0.00143044 0.00189702 0.00151947 0.00100992 0.00286193 0.00240334 0.00263348 0.00278792 0.00124193 0.00236685 0.000756881 0.00322773 -0.000172837 0.00782445 0.000798835 0.0019493 0.00337451 0.00229184 0.002239 0.00223463 0.00319813 0.00183277 0.00102056 0.000382913 0.000192188 0.00080923 
78.7471 -1.4277e-05 1.7899e-05 0.00449065 -7.24936e-05 0.00021548 0.000221184 0.000611583 0.00124763 -6.78061e-05 0.000806254 0.000908657 -4.8655e-05 0.00179833 -0.00104434 0.00156016 0.000897199 0.00100023 0.000512417 0.0864031 -0.000237204 0.00226628 0.00126238 0.0466937 0.0096195 0.00473938 0.000382443 0.0017021 0.000255697 0.0206547 0.0222695 0.00272015 -0.000701097 0.000719688 0.00146849 3.68038e-05 0.00164557 0.000531653 0.0008766 0.00177567 0.00094622 0.00215746 0.0014442 0.0028815 0.00194502 0.00205343 0.00128627 0.00206337 0.000520517 0.00155866 0.00104983 0.00156129 0.00188573 0.00158987 0.00121307 0.00295637 0.00255614 0.00299534 0.00278859 0.00163629 0.00223554 0.00125815 0.00280992 0.00203907 0.000798835 0.00916672 -5.94955e-07 0.00421256 0.00252708 0.00288032 0.00252718 0.00366562 0.00216138 0.000901974 0.000399156 5.49108e-05 0.000850203 
52.438 -7.70153e-06 4.65562e-06 -0.00053894 -0.000200151 -5.97096e-05 0.000265798 0.000185432 -0.00074604 5.49625e-05 -1.19293e-06 3.35251e-05 -0.00140553 0.00110093 -0.00117613 -0.00037076 -0.00149117 -0.00124792 -0.000197316 0.000994439 -0.000477673 0.00196521 0.00121925 0.00376132 0.0024303 9.05481e-05 -0.00019665 0.00419285 0.000386875 0.00362652 -0.00271463 -0.000472282 0.00254367 0.00185885 0.00175472 0.000686898 0.00307223 0.00192244 0.00217355 0.00284436 0.00172927 0.0036016 0.00121268 0.000325089 -0.000271992 0.00346302 0.00166064 0.000139891 0.00298267 -0.00064317 0.00254138 0.00173038 0.000408291 0.00163859 0.00258666 0.00187247 0.00346896 0.00323154 0.00218035 0.00362249 0.000269866 0.00408555 0.000371593 0.0043016 0.0019493 -5.94955e-07 0.0134284 2.19027e-05 0.00395434 0.00579314 0.00316638 0.0023168 0.00235747 0.00265528 0.00116636 0.000396622 0.00110284 
