*mpd[__mpd__]
estimate_values:
process[Recruitment].b0 catchability[CPUEq].q catchability[subaTANqA].q selectivity[subaFsel].a50 selectivity[subaFsel].ato95 selectivity[subaTANselA].a50 selectivity[subaTANselA].ato95 observation[CPUE].process_error process[Recruitment].recruitment_multipliers{1975} process[Recruitment].recruitment_multipliers{1976} process[Recruitment].recruitment_multipliers{1977} process[Recruitment].recruitment_multipliers{1978} process[Recruitment].recruitment_multipliers{1979} process[Recruitment].recruitment_multipliers{1980} process[Recruitment].recruitment_multipliers{1981} process[Recruitment].recruitment_multipliers{1982} process[Recruitment].recruitment_multipliers{1983} process[Recruitment].recruitment_multipliers{1984} process[Recruitment].recruitment_multipliers{1985} process[Recruitment].recruitment_multipliers{1986} process[Recruitment].recruitment_multipliers{1987} process[Recruitment].recruitment_multipliers{1988} process[Recruitment].recruitment_multipliers{1989} process[Recruitment].recruitment_multipliers{1990} process[Recruitment].recruitment_multipliers{1991} process[Recruitment].recruitment_multipliers{1992} process[Recruitment].recruitment_multipliers{1993} process[Recruitment].recruitment_multipliers{1994} process[Recruitment].recruitment_multipliers{1995} process[Recruitment].recruitment_multipliers{1996} process[Recruitment].recruitment_multipliers{1997} process[Recruitment].recruitment_multipliers{1998} process[Recruitment].recruitment_multipliers{1999} process[Recruitment].recruitment_multipliers{2000} process[Recruitment].recruitment_multipliers{2001} process[Recruitment].recruitment_multipliers{2002} process[Recruitment].recruitment_multipliers{2003} process[Recruitment].recruitment_multipliers{2004} process[Recruitment].recruitment_multipliers{2005} process[Recruitment].recruitment_multipliers{2006} process[Recruitment].recruitment_multipliers{2007} process[Recruitment].recruitment_multipliers{2008} process[Recruitment].recruitment_multipliers{2009} process[Recruitment].recruitment_multipliers{2010} process[Recruitment].recruitment_multipliers{2011} process[Recruitment].recruitment_multipliers{2012} process[Recruitment].recruitment_multipliers{2013} process[Recruitment].recruitment_multipliers{2014} process[Recruitment].recruitment_multipliers{2015} process[Recruitment].recruitment_multipliers{2016} process[Recruitment].recruitment_multipliers{2017} 
-63.8714 2.67722e-08 2.76408e-05 0.000442547 0.000741508 -9.04961e-05 1.50312e-05 -0.000170977 0.000854688 0.000648665 0.0011766 0.00185167 0.00908247 -0.000105653 0.0161645 0.00116044 0.000713824 0.00315418 0.00199951 0.000985076 0.00083429 0.00101798 0.00132996 0.0014071 0.00263685 0.00141166 0.00679432 -0.00751405 0.0182711 -0.00593358 0.00428557 0.00206167 0.00197517 0.00202954 0.00139707 0.00127492 0.00115226 0.00139136 0.00166751 0.00208578 0.00182004 0.00150475 0.00133279 0.00103134 0.000475839 0.000760098 -0.000172751 -5.43146e-05 0.000122914 -0.00022657 0.000639551 
-90.409 4.70187e-08 6.38515e-05 0.00157108 0.00139393 8.98107e-06 1.33641e-05 -0.00020604 0.000553541 0.000504404 0.00184715 0.00217385 0.0135517 -0.00430699 0.0338689 0.000705112 0.00142662 0.00375433 0.00263831 0.00186666 0.00156064 0.00178775 0.00231839 0.00145185 0.00333144 0.00504645 0.00310157 0.00634656 -0.00593358 0.0174146 -0.00156732 0.00414055 0.00337766 0.00274666 0.00184337 0.00202483 0.00159488 0.00221091 0.00281421 0.00272635 0.00292156 0.0025439 0.00170804 0.00231174 0.00175783 0.00135524 0.00231296 0.000889318 -0.00222872 -0.000927685 -0.000979928 
-59.6413 2.56483e-08 2.80537e-05 0.000918274 0.000933157 -4.82776e-05 2.38082e-05 -8.96009e-05 0.000973098 0.000583533 0.00117721 -0.000599175 0.0122128 0.00155732 0.0194679 0.00189199 0.00132226 0.00342899 0.00192059 0.00109209 0.00145053 0.001014 0.00138989 0.00209104 0.00299834 0.00193234 0.00342229 0.00204427 0.00428557 -0.00156732 0.0100866 0.000307611 0.00318011 0.00200175 0.00142709 0.00153446 0.00119367 0.00165104 0.00202006 0.00221544 0.00209489 0.00167392 0.00149669 0.00148021 0.000882055 0.00120715 0.000484824 0.000990135 0.00151492 -0.000480294 0.000138377 
-55.4538 2.90184e-08 3.19993e-05 0.000878759 0.00179159 -2.27074e-05 1.59016e-05 -8.3792e-05 0.000851865 0.000987259 0.0019831 0.00267649 0.0112082 -0.00385146 0.0266834 0.000605452 0.00136665 0.00349784 0.002053 0.00106452 0.00160016 0.00129385 0.00187092 0.00194635 0.00257133 0.00338225 0.00291832 0.00270299 0.00206167 0.00414055 0.000307611 0.00760832 0.00175392 0.00221261 0.00142968 0.00155564 0.00156711 0.00179135 0.00228138 0.00242294 0.00235038 0.00196881 0.00179369 0.00156947 0.00114732 0.00104683 0.00091029 0.00041371 -0.000792143 -0.00093522 -0.000413102 
-54.5985 2.50845e-08 2.75017e-05 0.000311306 0.000110246 7.31315e-06 1.6099e-05 -6.35445e-05 0.00116758 0.000808952 0.00131987 0.00206891 0.012276 -0.00060243 0.0250326 0.00133272 0.00138068 0.00347606 0.00215329 0.00136713 0.00141043 0.00126731 0.00188113 0.0016341 0.00335518 0.00369835 0.00299904 0.00293759 0.00197517 0.00337766 0.00318011 0.00175392 0.00710378 0.00171213 0.00146481 0.00154586 0.00141322 0.00196871 0.00240323 0.00239715 0.00241786 0.00205317 0.00152224 0.00173237 0.00134089 0.0010466 0.00168142 0.000690848 -0.000319234 -0.000641384 -0.000260284 
-40.3997 1.99715e-08 1.99412e-05 0.000919857 0.00228715 8.40252e-06 1.66391e-05 -4.87156e-05 0.000753736 0.000738664 0.00140346 0.000723987 0.0105628 -0.00171661 0.0208085 0.000775332 0.0011317 0.00295147 0.0018587 0.000681565 0.00131693 0.000912003 0.00141502 0.00182114 0.00231414 0.00277558 0.00275565 0.00225487 0.00202954 0.00274666 0.00200175 0.00221261 0.00171213 0.00504514 0.000707142 0.00123846 0.000977568 0.00162669 0.00201072 0.00208761 0.00192644 0.00155523 0.00146289 0.00140559 0.00106947 0.000814795 0.000834798 0.000520919 0.000165457 -0.000517797 -0.000202823 
-14.8236 4.43732e-09 3.00863e-06 -4.69022e-05 -0.000373844 -3.35688e-06 5.75574e-06 -3.04133e-05 0.000800813 0.000570334 0.000882004 0.00171639 0.00680792 -0.00091091 0.0132966 0.000692902 0.00113897 0.00160378 0.00125892 0.000829579 0.000835495 0.000877044 0.00115257 0.000879286 0.00181577 0.00191825 0.00163394 0.00176756 0.00139707 0.00184337 0.00142709 0.00142968 0.00146481 0.000707142 0.0031403 0.000350072 0.000862834 0.000868011 0.00144328 0.00144229 0.00140459 0.00121471 0.00103035 0.000894855 0.00085115 0.000517097 0.000870846 0.000192813 -0.000535138 -0.000380494 3.48536e-05 
-20.5318 9.30653e-09 1.00512e-05 0.000545804 0.00189941 -2.76851e-06 1.35479e-05 -6.72224e-05 0.000355882 0.000617986 0.00112585 0.000459438 0.00703601 -0.000949732 0.0146206 0.000421828 0.000490352 0.00210841 0.00119626 0.000509374 0.000974748 0.000457619 0.000911249 0.0012985 0.00174643 0.00218286 0.0016111 0.00150824 0.00127492 0.00202483 0.00153446 0.00155564 0.00154586 0.00123846 0.000350072 0.00317105 0.000219539 0.00099913 0.0012503 0.00156934 0.0014787 0.00121011 0.000869528 0.000979574 0.000678472 0.000684129 0.000778461 0.000324839 0.000361585 -0.000542756 -0.000508433 
-1.26555 -2.28441e-09 -8.51864e-06 0.000388144 -0.000109395 -1.29169e-05 5.48265e-06 -1.4357e-05 0.00058381 0.00052557 0.000822084 0.000930589 0.00653012 -0.00125079 0.0119716 0.000681373 0.00112296 0.00135107 0.00112079 0.000767685 0.00073345 0.000723593 0.000936027 0.00103456 0.00154946 0.00135452 0.0017172 0.00160189 0.00115226 0.00159488 0.00119367 0.00156711 0.00141322 0.000977568 0.000862834 0.000219539 0.00266543 0.000399322 0.00106837 0.00131187 0.00137521 0.00109979 0.00108906 0.000816968 0.000792807 0.000654894 0.000513138 0.000294295 -0.000333481 -0.000453619 1.72867e-05 
-11.3845 4.39753e-09 3.01571e-07 0.000747208 0.00177354 5.98243e-06 1.21351e-05 -3.57553e-05 0.000388366 0.000565416 0.00108677 0.00103537 0.00793172 -0.00130945 0.0161953 0.000602539 0.000819164 0.00210667 0.00135375 0.000712556 0.00106436 0.000657551 0.00104351 0.0011951 0.0020221 0.00221095 0.00174737 0.00173673 0.00139136 0.00221091 0.00165104 0.00179135 0.00196871 0.00162669 0.000868011 0.00099913 0.000399322 0.003437 0.000964505 0.00152709 0.00166027 0.00149123 0.000997496 0.0011846 0.000748996 0.000764857 0.00092061 0.000343489 0.000155945 -0.000613908 -0.000433928 
-1.11607 -8.24946e-10 -1.13242e-05 0.00122213 0.0013033 4.74653e-06 1.20738e-05 2.50963e-05 0.000720517 0.000895481 0.00146264 0.00125791 0.010427 -0.00174164 0.0202556 0.000893499 0.001339 0.00251203 0.00168716 0.00108531 0.00127725 0.00103093 0.00134621 0.00157798 0.00235814 0.00267927 0.00248939 0.00243501 0.00166751 0.00281421 0.00202006 0.00228138 0.00240323 0.00201072 0.00144328 0.0012503 0.00106837 0.000964505 0.00472598 0.00164307 0.00200876 0.00169166 0.00171176 0.00151276 0.00121271 0.000904792 0.00115276 0.000509768 -0.000118055 -0.000748681 -0.000323565 
7.9478 -2.15941e-09 -1.6707e-05 0.0021221 0.00254578 2.20273e-05 1.4077e-05 0.000129697 0.000836369 0.000871323 0.0016929 0.00187094 0.0111759 -0.00225581 0.0220685 0.000835636 0.0015219 0.00266768 0.00200943 0.000846109 0.0014079 0.000984124 0.00155501 0.00175378 0.00265298 0.00286915 0.00269627 0.00243941 0.00208578 0.00272635 0.00221544 0.00242294 0.00239715 0.00208761 0.00144229 0.00156934 0.00131187 0.00152709 0.00164307 0.00555607 0.00183446 0.00200559 0.00168499 0.0018939 0.0012556 0.00123723 0.00117323 0.000374106 5.01443e-05 -0.00082592 -0.000409709 
9.3114 -4.05489e-09 -1.27829e-05 0.00169503 0.00117973 3.1963e-05 1.54986e-05 0.000149528 0.000879419 0.00104608 0.00197172 0.000939895 0.0111657 -0.001743 0.0219242 0.000577953 0.0012584 0.00283385 0.00148933 0.00122395 0.00138846 0.00105256 0.00149255 0.00175788 0.00259429 0.00322509 0.0025226 0.00264723 0.00182004 0.00292156 0.00209489 0.00235038 0.00241786 0.00192644 0.00140459 0.0014787 0.00137521 0.00166027 0.00200876 0.00183446 0.00577818 0.00149324 0.00193501 0.00149816 0.00139692 0.00113313 0.00132233 0.000654606 6.51722e-05 -0.00096457 -0.000628118 
8.21484 3.10538e-10 -1.7151e-05 0.00251688 0.00225703 9.01734e-06 1.03297e-05 0.000240653 0.000410598 0.000320375 0.00126049 0.00250614 0.00811716 -0.0019689 0.0180485 0.000934269 0.00154927 0.00197583 0.00183246 0.000672035 0.00144654 0.000994642 0.00138752 0.00130263 0.0023087 0.00217459 0.00229145 0.00196159 0.00150475 0.0025439 0.00167392 0.00196881 0.00205317 0.00155523 0.00121471 0.00121011 0.00109979 0.00149123 0.00169166 0.00200559 0.00149324 0.00528132 0.000731059 0.00194687 0.000823011 0.00114163 0.000982223 0.000261633 3.72794e-05 -0.000696832 -0.000421875 
26.9537 -7.63507e-09 -2.1603e-05 0.00229296 0.00208226 -2.32755e-05 1.18303e-05 0.000151174 0.000545614 0.000809599 0.0016154 0.000223584 0.00853467 -0.00176697 0.0153909 0.000280347 0.000711532 0.00219447 0.000966974 0.00113138 0.000892392 0.000728803 0.000887613 0.00134622 0.00156608 0.00200574 0.00206096 0.00182198 0.00133279 0.00170804 0.00149669 0.00179369 0.00152224 0.00146289 0.00103035 0.000869528 0.00108906 0.000997496 0.00171176 0.00168499 0.00193501 0.000731059 0.00507264 0.00064327 0.00153121 0.000924776 0.000641202 0.000626564 0.000179327 -0.000987911 -0.000584874 
22.2282 -4.41026e-09 -2.2561e-05 0.00222595 0.00196267 3.81328e-05 8.64256e-06 0.000173047 0.000229274 0.00021486 0.000662935 0.00126777 0.00746441 -0.00176408 0.0157845 0.00114549 0.00101132 0.00130325 0.00126103 0.000975994 0.000607996 0.000797904 0.000968296 0.00106204 0.00220826 0.00143064 0.00183186 0.00167907 0.00103134 0.00231174 0.00148021 0.00156947 0.00173237 0.00140559 0.000894855 0.000979574 0.000816968 0.0011846 0.00151276 0.0018939 0.00149816 0.00194687 0.00064327 0.00533909 -1.19393e-05 0.00131267 0.000781607 0.00069573 -4.55862e-05 -0.000617155 -0.000343786 
11.0521 8.47476e-09 -3.24584e-06 0.00278414 0.00119405 9.29657e-05 4.31531e-06 0.00029281 0.000279488 2.47157e-05 0.00111684 0.00329314 0.00297237 -0.000499184 0.0106413 0.000275275 0.00158685 0.00133297 0.000998453 -7.54155e-05 0.000930122 0.000434314 0.000600795 0.000963676 0.000981653 0.00203433 0.00102989 0.00132542 0.000475839 0.00175783 0.000882055 0.00114732 0.00134089 0.00106947 0.00085115 0.000678472 0.000792807 0.000748996 0.00121271 0.0012556 0.00139692 0.000823011 0.00153121 -1.19393e-05 0.00562563 -0.000681189 0.00163292 8.79268e-05 0.000343361 -0.000282568 -0.000113875 
17.3345 4.97437e-09 -1.03931e-05 0.00150869 -0.000526962 -1.88356e-05 4.70129e-06 4.76269e-05 -0.000197703 0.000947218 0.000760188 0.00216196 0.00353826 -0.00276938 0.0129484 -3.02635e-06 1.56815e-05 0.00107043 0.000174566 0.000541781 0.000826135 0.00026064 0.000787507 0.00102723 0.00128536 0.00112258 0.00134776 0.00145098 0.000760098 0.00135524 0.00120715 0.00104683 0.0010466 0.000814795 0.000517097 0.000684129 0.000654894 0.000764857 0.000904792 0.00123723 0.00113313 0.00114163 0.000924776 0.00131267 -0.000681189 0.00837649 -0.00069794 4.34235e-05 -0.000639537 -0.000611069 -0.000361894 
47.5312 -1.23787e-09 -1.23183e-05 0.000493307 -0.00221466 9.84392e-05 3.98386e-06 0.000239909 0.000514482 0.000703114 0.000302827 0.00377878 0.00341153 -0.000920106 0.0104414 0.00104134 0.00145493 -6.11349e-05 0.000994154 0.000194213 0.00127157 0.000227414 0.000232533 0.00096873 0.00134476 0.00251137 -0.000267792 0.00157203 -0.000172751 0.00231296 0.000484824 0.00091029 0.00168142 0.000834798 0.000870846 0.000778461 0.000513138 0.00092061 0.00115276 0.00117323 0.00132233 0.000982223 0.000641202 0.000781607 0.00163292 -0.00069794 0.0130009 -0.000713954 0.000261229 -0.000449899 -0.000434196 
40.6972 2.075e-09 -2.58069e-06 -0.000740955 -0.0015015 -3.06364e-05 9.34162e-06 -6.05883e-05 0.000348958 -0.000209456 0.00090078 0.000477893 0.00216493 -0.00059172 0.00482602 -0.000461247 0.00142238 0.000313356 -0.000322403 0.000686948 0.000110183 0.000438242 0.000432599 0.00020825 0.000144403 0.000741899 0.00116812 0.00105904 -5.43146e-05 0.000889318 0.000990135 0.00041371 0.000690848 0.000520919 0.000192813 0.000324839 0.000294295 0.000343489 0.000509768 0.000374106 0.000654606 0.000261633 0.000626564 0.00069573 8.79268e-05 4.34235e-05 -0.000713954 0.0142924 0.000134295 -2.23225e-05 0.000122284 
81.6116 -5.48358e-08 -8.87613e-05 0.00028103 0.000254478 1.97056e-05 0.000292336 -1.07976e-05 0.000925218 -0.00154868 -0.00122486 0.00126961 -0.00731264 0.00316589 -0.00746944 0.00157209 -4.24525e-05 0.000167829 -0.00272922 0.000941072 0.000626626 -0.000248467 -0.000902839 0.000529024 -0.000336807 0.00023625 -0.00248787 0.00138731 0.000122914 -0.00222872 0.00151492 -0.000792143 -0.000319234 0.000165457 -0.000535138 0.000361585 -0.000333481 0.000155945 -0.000118055 5.01443e-05 6.51722e-05 3.72794e-05 0.000179327 -4.55862e-05 0.000343361 -0.000639537 0.000261229 0.000134295 0.0573361 -0.00154477 -0.00232141 
8.06276 -8.09595e-09 -4.32057e-06 -0.00150698 -0.00130093 -4.32148e-05 -0.000180655 0.000426905 -0.00109161 0.000804315 0.000844111 -0.00237352 -0.00483634 0.0078228 -0.0107738 -7.51306e-06 -0.000245473 -0.00152836 0.00104455 -0.00100519 -0.000663123 0.000246498 -0.000462101 -0.000460411 -0.000532937 -0.0014655 8.78393e-05 -0.00125349 -0.00022657 -0.000927685 -0.000480294 -0.00093522 -0.000641384 -0.000517797 -0.000380494 -0.000542756 -0.000453619 -0.000613908 -0.000748681 -0.00082592 -0.00096457 -0.000696832 -0.000987911 -0.000617155 -0.000282568 -0.000611069 -0.000449899 -2.23225e-05 -0.00154477 0.0763878 0.0101796 
1.17716 -6.90623e-09 4.07729e-06 -0.00146588 -0.00266905 -2.58544e-05 -0.000156937 0.000241329 -0.00104451 0.000538731 -0.000323648 -0.00483525 0.00390507 0.00283914 -0.00792929 0.00115307 0.000679528 -0.00135096 0.00101397 -0.000898811 -0.000404331 0.000665223 -0.00047109 2.57807e-05 0.00033687 -0.0010958 0.000447897 -0.000896672 0.000639551 -0.000979928 0.000138377 -0.000413102 -0.000260284 -0.000202823 3.48536e-05 -0.000508433 1.72867e-05 -0.000433928 -0.000323565 -0.000409709 -0.000628118 -0.000421875 -0.000584874 -0.000343786 -0.000113875 -0.000361894 -0.000434196 0.000122284 -0.00232141 0.0101796 0.0694261 
*end
