*mpd[__mpd__]
estimate_values:
process[Recruitment].b0 catchability[CPUEq].q catchability[subaTANqA].q selectivity[subaFsel].a50 selectivity[subaFsel].ato95 selectivity[subaTANselA].a50 selectivity[subaTANselA].ato95 observation[CPUE].process_error process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} process[Recruitment].ycs_values{2015} process[Recruitment].ycs_values{2016} 
-45.1779 1.60182e-08 3.61444e-05 -4.61168e-05 0.00147961 -9.25546e-05 8.92276e-07 -4.39154e-05 0.00123945 0.000989743 0.000608015 0.00528755 0.00750975 0.000119983 0.0211226 -0.00024081 0.00158556 0.00401451 0.00236989 0.00114143 0.000760137 0.0021081 0.000991027 0.00197965 0.00318707 0.00131427 0.00847346 -0.00748196 0.0181239 -0.00523852 0.00432585 0.00251188 0.00248901 0.00241674 0.00142834 0.00182102 0.00112022 0.00185494 0.00203519 0.0024626 0.00225712 0.00182448 0.0015902 0.00125649 0.000908008 0.00130236 0.000394053 0.000168545 -0.00164811 0.000844461 -3.89573e-05 
-64.6098 4.08032e-08 5.32103e-05 0.00179212 0.000555943 -3.24178e-05 3.57624e-05 -1.44723e-05 0.000363369 0.000894297 0.00109273 -0.00139646 0.0144395 -0.0035246 0.0245149 0.000332635 0.00136962 0.00223161 0.0010843 0.00188045 0.00116228 0.00150652 0.00141254 0.00111157 0.00239032 0.00356438 0.00198306 0.00491406 -0.00523852 0.0146677 -0.00170348 0.00272306 0.00233149 0.0018026 0.00130323 0.00141778 0.00114424 0.00152244 0.00199706 0.00194833 0.00204078 0.00183282 0.00124126 0.00186147 0.00156951 0.000717713 0.00204972 0.00098726 0.00200891 -0.00200398 -0.00089991 
-47.3984 1.86971e-08 2.66049e-05 -0.000592518 -0.00066955 -6.46575e-05 1.30385e-05 -1.42159e-05 0.000782801 0.00106978 0.000366705 0.00308543 0.0103082 -0.000877079 0.0222849 0.000772905 0.0023184 0.00257507 0.00190011 0.0011571 0.00121204 0.00148438 0.00107822 0.00221212 0.00295145 0.00169908 0.00361576 0.00183784 0.00432585 -0.00170348 0.009997 0.000161419 0.00322662 0.00194668 0.00142471 0.00152632 0.00118786 0.00165127 0.00202943 0.0022368 0.00208723 0.0017335 0.00150978 0.00150032 0.00117842 0.00109149 0.000855572 0.000761911 -7.22643e-05 8.91275e-05 -1.08262e-05 
-37.9036 2.00125e-08 2.59004e-05 0.000507467 0.00090285 -4.6885e-05 2.04165e-05 7.98515e-05 0.000830537 0.0011445 0.00128396 0.00108468 0.0104786 -0.00272782 0.0217731 0.000215474 0.0013321 0.00265873 0.00143055 0.0011505 0.00119071 0.00142833 0.00132074 0.00165445 0.00219462 0.00257101 0.00262321 0.00164658 0.00251188 0.00272306 0.000161419 0.00683723 0.00126124 0.00168764 0.00114241 0.00131012 0.00126683 0.00148937 0.00185711 0.00194868 0.00194304 0.0014995 0.00153346 0.00128409 0.000987952 0.000767731 0.000884139 0.000507467 0.00046064 -0.000908544 -0.000757742 
-38.1318 1.84027e-08 3.1013e-05 -5.09517e-05 2.37635e-05 -2.22882e-05 1.96701e-05 4.00427e-05 0.00103699 0.00137213 0.000718211 0.00239003 0.012071 -0.00111426 0.0239504 0.000283037 0.00179071 0.00298735 0.00162124 0.00137653 0.00129057 0.00147012 0.00128111 0.0018831 0.00300192 0.00295823 0.00333141 0.00220559 0.00248901 0.00233149 0.00322662 0.00126124 0.00677473 0.00152253 0.00116158 0.00152072 0.00116487 0.0018296 0.00214358 0.00222657 0.00216509 0.00194108 0.00141727 0.00161446 0.00149488 0.000871863 0.00169793 0.000634691 0.000639431 -0.00061666 -0.000311081 
-23.566 1.09578e-08 1.56906e-05 3.52837e-05 0.000465023 -1.74269e-05 1.6164e-05 6.30699e-05 0.000830895 0.00097531 0.000395341 0.00135717 0.00973937 -0.00166731 0.0191424 4.54535e-05 0.00154942 0.00220113 0.00130576 0.000918534 0.000941727 0.00116892 0.0010416 0.00163732 0.00223307 0.00215906 0.00250143 0.00172935 0.00241674 0.0018026 0.00194668 0.00168764 0.00152253 0.00463943 0.000666392 0.000999168 0.000905796 0.00139813 0.0017999 0.00184037 0.00171181 0.00130216 0.00135138 0.00128594 0.00114082 0.000603648 0.00103021 0.000584236 0.000393727 -0.000579266 -0.000506402 
-15.1636 6.97803e-09 1.0731e-05 -0.000142915 0.000424245 -7.49791e-06 1.03364e-05 2.77778e-05 0.000493073 0.000811326 0.000951112 0.00153056 0.00580745 -0.00130797 0.0127155 0.000323962 0.00119191 0.00128812 0.00098089 0.000648451 0.000959939 0.000829176 0.000762498 0.00107674 0.00132236 0.00177235 0.00168626 0.00136215 0.00142834 0.00130323 0.00142471 0.00114241 0.00116158 0.000666392 0.00279238 0.000447834 0.000571467 0.000834279 0.00122437 0.00128956 0.00120414 0.00110267 0.000894364 0.00075676 0.000873917 0.000364163 0.000839277 0.00019333 0.000264392 -0.00037369 -0.000199163 
-4.13139 -3.31761e-10 5.89748e-06 0.00022007 0.000459409 -1.97364e-05 1.0543e-05 8.06329e-07 0.000595609 0.00063216 0.000170133 0.00111417 0.00734948 -0.000612536 0.0135706 -6.3442e-05 0.000909757 0.00190929 0.000961058 0.000694989 0.000661381 0.000779975 0.000774409 0.0012253 0.00185612 0.00155334 0.00189259 0.00108078 0.00182102 0.00141778 0.00152632 0.00131012 0.00152072 0.000999168 0.000447834 0.00296519 0.000285862 0.000846881 0.00118339 0.00149637 0.00137207 0.0011686 0.000811817 0.000972164 0.000842061 0.000687127 0.000885938 0.000311708 0.000332692 -0.000340552 -0.000287777 
-4.78922 1.56485e-09 -1.24992e-06 0.000265564 0.000401001 -2.09257e-05 9.14911e-06 2.38164e-05 0.000325804 0.00062981 0.000817513 0.00127264 0.0048859 -0.00159795 0.0115629 0.000427708 0.00108634 0.000934134 0.000888004 0.000688269 0.00079057 0.000647157 0.000606015 0.00110123 0.00114364 0.00130836 0.0015392 0.00130124 0.00112022 0.00114424 0.00118786 0.00126683 0.00116487 0.000905796 0.000571467 0.000285862 0.00240353 0.000363747 0.000866767 0.0011359 0.00121428 0.00095283 0.000967571 0.000675023 0.00076325 0.000458575 0.00053887 0.000281968 0.000267179 -0.000371689 -0.000243812 
1.58032 -3.00771e-09 -1.07607e-06 0.000637822 0.000978249 -1.09546e-05 1.14405e-05 2.66783e-05 0.000506185 0.000680487 0.000310633 0.00132562 0.00781157 -0.00107117 0.0147965 0.000126129 0.00115405 0.00175548 0.00108872 0.000828343 0.000809017 0.000875889 0.000826711 0.00114999 0.00195497 0.00166954 0.00193746 0.00124835 0.00185494 0.00152244 0.00165127 0.00148937 0.0018296 0.00139813 0.000834279 0.000846881 0.000363747 0.00329202 0.00083284 0.00139738 0.00149858 0.00138463 0.000922942 0.0011198 0.000836972 0.000727637 0.000923246 0.00035036 0.000390916 -0.000428538 -0.000347531 
4.46855 -2.87348e-09 -5.32539e-06 0.00115661 0.00113316 -1.2789e-05 1.44504e-05 9.6337e-05 0.000659303 0.000981242 0.000855086 0.00172214 0.00929847 -0.00158807 0.0189429 0.000333368 0.00154607 0.0020608 0.00134724 0.00112182 0.00114332 0.00113453 0.000973785 0.00160641 0.00204599 0.00219155 0.00260664 0.00186108 0.00203519 0.00199706 0.00202943 0.00185711 0.00214358 0.0017999 0.00122437 0.00118339 0.000866767 0.00083284 0.00449442 0.00143709 0.00177813 0.00153515 0.00157025 0.00137839 0.00128614 0.000761229 0.0011702 0.000503395 0.000541697 -0.000573102 -0.000401658 
14.2723 -5.65292e-09 -1.03803e-05 0.00144147 0.00150494 -8.42551e-07 1.56766e-05 0.000209232 0.000841959 0.000943123 0.00100708 0.00216559 0.0101796 -0.00190371 0.0212153 0.000350421 0.00175896 0.00228313 0.001514 0.00101898 0.00122879 0.00115146 0.0011268 0.00174512 0.00248968 0.00239675 0.00273889 0.00190437 0.0024626 0.00194833 0.0022368 0.00194868 0.00222657 0.00184037 0.00128956 0.00149637 0.0011359 0.00139738 0.00143709 0.0053451 0.00168195 0.00181924 0.00155789 0.00176724 0.00135041 0.00103281 0.00140413 0.000377178 0.000575521 -0.000684007 -0.000548134 
19.8058 -7.97661e-09 -9.99816e-06 0.00150012 0.00069862 1.60598e-05 1.52894e-05 0.000250854 0.000817737 0.000953646 0.00112739 0.00174445 0.0105002 -0.00155429 0.0205127 -0.000124308 0.00172348 0.00253775 0.00115858 0.00115651 0.00128532 0.0012525 0.00112102 0.00188026 0.002285 0.00237493 0.0030381 0.00199031 0.00225712 0.00204078 0.00208723 0.00194304 0.00216509 0.00171181 0.00120414 0.00137207 0.00121428 0.00149858 0.00177813 0.00168195 0.00550013 0.00143711 0.0017337 0.00140437 0.00163274 0.00106931 0.00137781 0.000638513 0.000654317 -0.000618568 -0.000428376 
20.8081 -7.72858e-09 -1.38372e-05 0.00150544 0.00100526 -2.44296e-05 1.27413e-05 0.000282688 0.000487965 0.00063916 0.00110605 0.00147127 0.0082097 -0.00136982 0.017393 0.000527978 0.00174797 0.00163276 0.00117592 0.000922695 0.00130544 0.00112107 0.000866089 0.00131235 0.00237671 0.00179409 0.00213722 0.00156051 0.00182448 0.00183282 0.0017335 0.0014995 0.00194108 0.00130216 0.00110267 0.0011686 0.00095283 0.00138463 0.00153515 0.00181924 0.00143711 0.00505594 0.000693948 0.00182497 0.000862204 0.00090385 0.00129617 0.000279452 0.000594883 -0.00065018 -0.000519831 
23.2835 -5.04103e-09 -1.39511e-05 0.00254037 0.00207337 -3.08323e-05 1.0543e-05 0.000221262 0.000511684 0.000472585 0.000977037 0.00135899 0.00736548 -0.00137078 0.014472 -6.94832e-05 0.00103912 0.00192311 0.000961589 0.00108144 0.000836413 0.000868358 0.00070529 0.00140439 0.0013484 0.00150776 0.00247021 0.00138233 0.0015902 0.00124126 0.00150978 0.00153346 0.00141727 0.00135138 0.000894364 0.000811817 0.000967571 0.000922942 0.00157025 0.00155789 0.0017337 0.000693948 0.00489196 0.000561496 0.00168641 0.000864707 0.000705213 0.000548771 0.00043434 -0.000470423 -0.000331887 
24.0069 -5.19629e-09 -1.55088e-05 0.00193276 0.00159735 2.53041e-05 1.04973e-05 0.000237157 0.000213155 0.000279856 0.0003022 0.00107511 0.00703275 -0.00125321 0.0151727 0.000799391 0.00106022 0.00126572 0.00095628 0.00102713 0.000550357 0.00082832 0.000686699 0.0010953 0.00209434 0.00111293 0.00193608 0.00133519 0.00125649 0.00186147 0.00150032 0.00128409 0.00161446 0.00128594 0.00075676 0.000972164 0.000675023 0.0011198 0.00137839 0.00176724 0.00140437 0.00182497 0.000561496 0.00525255 2.56632e-05 0.00119347 0.000884708 0.000691387 0.000427904 -0.000508266 -0.000398302 
13.9066 2.29817e-09 3.8328e-06 0.0013083 -0.000148597 6.40676e-05 7.45928e-06 0.00020008 0.000252395 0.000726913 0.00159843 0.00124823 0.00528779 -0.000442624 0.0120305 0.000350091 0.00180557 0.00128015 0.000564608 0.000169624 0.00103789 0.000555591 0.000179922 0.00122954 0.00130509 0.00205876 0.00116278 0.00125426 0.000908008 0.00156951 0.00117842 0.000987952 0.00149488 0.00114082 0.000873917 0.000842061 0.00076325 0.000836972 0.00128614 0.00135041 0.00163274 0.000862204 0.00168641 2.56632e-05 0.00582724 -0.000911086 0.00211762 -3.54244e-05 0.000461851 -0.000303931 -0.000114853 
35.3709 -3.80135e-09 -1.60489e-05 0.00242848 3.38038e-05 -3.25977e-05 5.6307e-06 0.000142528 0.00017172 0.000394721 0.000377735 0.0011381 0.00370792 -0.00182257 0.0108012 -0.000241676 -0.000541764 0.00139149 5.58963e-05 0.000743019 0.000408504 0.00042538 0.000515724 0.000857437 0.00121786 0.000790528 0.00167507 0.000538439 0.00130236 0.000717713 0.00109149 0.000767731 0.000871863 0.000603648 0.000364163 0.000687127 0.000458575 0.000727637 0.000761229 0.00103281 0.00106931 0.00090385 0.000864707 0.00119347 -0.000911086 0.00853789 -0.000851478 0.000148685 -8.44466e-05 -0.000364769 -0.000466144 
51.0234 -7.51997e-09 -3.32601e-06 -0.000763098 -0.00301235 8.3295e-05 5.30634e-06 0.00011956 0.000332822 0.00162142 0.000780563 0.000935873 0.00675541 0.00105393 0.0098805 0.000989086 0.00190544 0.000254072 0.000737461 -1.21035e-05 0.00166755 0.000236878 2.96128e-05 0.00152902 0.00134871 0.00196867 0.000634618 0.0015487 0.000394053 0.00204972 0.000855572 0.000884139 0.00169793 0.00103021 0.000839277 0.000885938 0.00053887 0.000923246 0.0011702 0.00140413 0.00137781 0.00129617 0.000705213 0.000884708 0.00211762 -0.000851478 0.0131277 -0.000764649 0.000810716 -2.05746e-05 0.000231564 
38.8273 -1.05027e-09 1.10395e-06 -0.000484381 -0.00117083 -8.1691e-06 9.13786e-06 -7.68631e-05 -0.000138568 -5.87523e-05 -3.81198e-06 0.000683695 0.00319542 -0.000789616 0.00348961 -0.000354541 0.00112269 0.000884214 0.000148503 0.000285215 0.000194218 0.000417124 0.000431837 0.000243189 0.000225839 0.000573626 0.0016358 0.00057695 0.000168545 0.00098726 0.000761911 0.000507467 0.000634691 0.000584236 0.00019333 0.000311708 0.000281968 0.00035036 0.000503395 0.000377178 0.000638513 0.000279452 0.000548771 0.000691387 -3.54244e-05 0.000148685 -0.000764649 0.0138408 -4.10912e-05 0.000292405 0.000416667 
91.9242 -6.85163e-08 -8.01274e-05 -0.00170438 -0.00164078 6.5685e-05 0.000286451 -6.48041e-05 0.00134385 -0.000511205 8.21261e-05 0.00262434 -0.00224546 0.00130643 -0.000965047 0.000823834 -0.00221424 0.00366461 -0.00195702 0.00128315 0.000698092 -0.00143598 0.00162361 -0.000394011 0.000104424 0.00213257 -0.00230622 0.00277438 -0.00164811 0.00200891 -7.22643e-05 0.00046064 0.000639431 0.000393727 0.000264392 0.000332692 0.000267179 0.000390916 0.000541697 0.000575521 0.000654317 0.000594883 0.00043434 0.000427904 0.000461851 -8.44466e-05 0.000810716 -4.10912e-05 0.0574397 -0.00104633 -0.00227562 
3.60835 9.23351e-09 7.17697e-06 0.000691258 8.97845e-05 -5.50542e-05 -0.000141966 -0.000203718 -0.00210683 -0.00042832 -0.000221893 0.000564652 -0.00713876 0.00560417 -0.00629667 -0.00046899 0.000227327 -0.00250825 0.00139742 -0.00154999 0.000487782 -8.36419e-05 -0.00116211 8.26924e-05 -8.0361e-05 -0.00174618 0.000112121 -0.00198696 0.000844461 -0.00200398 8.91275e-05 -0.000908544 -0.00061666 -0.000579266 -0.00037369 -0.000340552 -0.000371689 -0.000428538 -0.000573102 -0.000684007 -0.000618568 -0.00065018 -0.000470423 -0.000508266 -0.000303931 -0.000364769 -2.05746e-05 0.000292405 -0.00104633 0.0777026 0.0146659 
-16.8141 3.23586e-08 3.31274e-05 0.00130657 0.000188335 -6.32711e-05 -0.00011526 -0.000130391 -0.00143075 5.61693e-05 0.00172326 -0.000605494 0.0024813 -0.00259387 -0.00238005 -0.000645345 -0.00073335 -0.0023268 0.00164596 -0.00120748 0.000291217 -7.43173e-05 -0.000605941 -0.000492533 0.00108212 -0.00228323 0.000224711 -0.000905287 -3.89573e-05 -0.00089991 -1.08262e-05 -0.000757742 -0.000311081 -0.000506402 -0.000199163 -0.000287777 -0.000243812 -0.000347531 -0.000401658 -0.000548134 -0.000428376 -0.000519831 -0.000331887 -0.000398302 -0.000114853 -0.000466144 0.000231564 0.000416667 -0.00227562 0.0146659 0.0662455 
*end
