* MPD
estimate_values:
process[Recruitment].b0 age_length[asMm0].linf age_length[asMm0].cv_last selectivity[potSurveySel_male].a50 selectivity[potSurveySel_male].ato95 selectivity[potSurveySel_female].a50 selectivity[potSurveySel_female].ato95 process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
14199.6 47.3306 0.0597765 3.03959 0.19191 3.3145 1.03325 0.235225 0.232175 0.233214 0.24199 0.264644 0.314841 0.416172 0.601743 0.902116 1.37833 1.56001 1.02891 0.847878 0.846852 1.06536 1.54897 1.05327 0.803063 0.816688 0.628379 0.802062 0.745814 0.467129 1.09423 0.921275 0.384129 0.905891 0.709813 0.835569 0.426295 1.28746 0.690332 0.736378 0.561556 0.439783 
covariance_matrix:
-4.87257 -0.0131617 7.61259e-05 -1913.54 -9276.73 0.000366033 0.000129305 0.000858772 0.000870778 0.000909665 0.000995671 0.00117846 0.0015714 0.00239347 0.00401352 0.00664943 0.0139793 0.0161217 0.00304753 0.00293874 0.00333453 0.00527347 0.0272914 0.00258488 -0.000172291 -0.00412139 -0.00566385 -0.0113887 0.0690991 -0.00295623 -0.0021594 0.00267637 0.00197896 0.00606932 0.00440826 0.00515676 0.00240182 0.00773539 0.00385893 0.00394346 0.00294761 0.00213414 
-4.65861 0.00276417 -0.000105197 -603.974 -2928.03 -0.000145613 -0.00080543 0.000502816 0.000505235 0.00051546 0.00054428 0.000610486 0.00076161 0.0011009 0.00180898 0.00299836 0.00614469 0.00968138 0.00209388 0.00171966 0.00156199 0.00187917 0.0134494 0.00295147 0.00178687 0.00121586 -0.000343422 -0.00234713 -0.00295623 0.0275824 -0.00110151 0.00158177 0.00105092 0.00295264 0.00225808 0.0026505 0.00126143 0.00400105 0.00200497 0.00192611 0.00130907 0.00094498 
-28.653 0.0687807 -0.000902492 -1973.67 -9568.23 -0.00151643 -0.00596887 0.00167226 0.00166032 0.00163408 0.00162306 0.0016348 0.00173598 0.0021723 0.00344446 0.00600945 0.0119597 0.0368768 0.00914614 0.00618376 0.00370978 0.00153816 0.0410949 0.0124276 0.00773729 0.00783063 0.00334194 0.00124488 -0.0021594 -0.00110151 0.0603394 0.00942717 0.00367928 0.00729318 0.00699175 0.00846958 0.00403048 0.0121703 0.00598366 0.00473832 0.0022158 0.00164624 
-26.2529 0.0756089 -0.000765326 -652.759 -3164.53 -0.00186606 -0.00633107 0.0014656 0.00145034 0.00141255 0.00137387 0.00132234 0.00128337 0.00142819 0.00213498 0.00379906 0.00729218 0.0321105 0.00836729 0.00537215 0.00272852 -6.86495e-06 0.0329774 0.0106854 0.00643074 0.00677435 0.0038138 0.00470412 0.00267637 0.00158177 0.00942717 0.0376339 0.00315936 0.00506084 0.00544589 0.00692257 0.00335987 0.0099924 0.00489542 0.00363537 0.00135006 0.0010172 
-4.91104 0.0134621 -0.000121795 1140.43 5528.72 -0.000649597 -0.00135267 0.000565527 0.000563913 0.000563546 0.000573194 0.000600024 0.000670335 0.000858862 0.00130399 0.00210147 0.00406899 0.00979946 0.00246041 0.00180347 0.00132172 0.00106939 0.0111031 0.003013 0.00202298 0.00239048 0.00152932 0.00235833 0.00197896 0.00105092 0.00367928 0.00315936 0.0080466 0.00200919 0.00169133 0.00223915 0.00116515 0.00371607 0.0018541 0.00172952 0.00104778 0.000769022 
0.837346 -0.0105506 7.56751e-05 5602.77 27161.8 0.00412887 0.0161438 0.00134882 0.0013574 0.00139672 0.00149137 0.00169548 0.00212954 0.0030228 0.00474161 0.00743 0.0148271 0.0189191 0.00421851 0.0039341 0.00422401 0.00588826 0.0255488 0.00512346 0.00435747 0.0060617 0.0042213 0.006826 0.00606932 0.00295264 0.00729318 0.00506084 0.00200919 0.0232776 0.00309001 0.00445293 0.00258593 0.0102255 0.00465275 0.00529377 0.00419647 0.00373494 
-6.55688 0.0114377 -0.000147352 -24576.2 -119144 0.00136056 -0.00885312 0.00090658 0.000908166 0.000920162 0.000959803 0.00105272 0.00126969 0.00177646 0.00287344 0.00478775 0.00985659 0.0179393 0.00415356 0.00330528 0.00284563 0.00309714 0.0216053 0.00536478 0.00402998 0.005226 0.00348391 0.00530955 0.00440826 0.00225808 0.00699175 0.00544589 0.00169133 0.00309001 0.0209308 0.00353773 0.0019773 0.00676217 0.00405601 0.00341908 0.00223882 0.00148842 
-4.7218 0.0151605 -0.000156974 2190.08 10617.4 -0.00182368 -0.00467509 0.0010976 0.00109884 0.00111137 0.00115464 0.00125606 0.00149244 0.00204726 0.00325694 0.00539663 0.011189 0.0211841 0.00494794 0.00391953 0.0033408 0.00355236 0.025193 0.00635362 0.00472979 0.00609381 0.00405997 0.00621306 0.00515676 0.0026505 0.00846958 0.00692257 0.00223915 0.00445293 0.00353773 0.0248159 0.00244273 0.00859011 0.00454525 0.00463568 0.00318343 0.00217845 
0.10205 0.00537226 -4.36794e-05 1736.08 8416.38 -0.000722416 -0.00127903 0.000568127 0.000568386 0.000575395 0.00059833 0.00065101 0.000769423 0.00103516 0.00159258 0.00255136 0.00521835 0.00946247 0.0022367 0.00181919 0.00161812 0.00181415 0.0114074 0.00279182 0.00209178 0.00269039 0.00179711 0.00280455 0.00240182 0.00126143 0.00403048 0.00335987 0.00116515 0.00258593 0.0019773 0.00244273 0.00862663 0.00440314 0.00230419 0.00249531 0.00183074 0.0012998 
9.00234 0.00671879 2.39538e-06 6476.62 31398.2 0.00402223 0.0162566 0.00191358 0.00191549 0.00194651 0.00203607 0.00223546 0.00266681 0.00358584 0.00542803 0.00850999 0.0174514 0.0287185 0.0067326 0.00573927 0.00547751 0.00667141 0.0355476 0.00823055 0.00636566 0.00832206 0.00561364 0.00889609 0.00773539 0.00400105 0.0121703 0.0099924 0.00371607 0.0102255 0.00676217 0.00859011 0.00440314 0.0364963 0.00795568 0.00905138 0.0070864 0.00593515 
